acc	rcfl	cat	le4s	la4s	io
NC_008570	N	GC	-0.0448785104945737	-0.156439695130229	0.0605854893185494
NC_008570	A	AT	-0.359340400471143	-0.2036433266056	-0.0496361140607599
NC_008570	A	GC	-0.0585047008921381	-0.176910932055749	0.0624804183838238
NC_012925	Y	AT	0.026508392169033	-0.0799063231850117	0.0156405990016639
NC_012925	Y	GC	0.123716046564711	-0.238898935101467	0.0839923916307939
NC_012925	N	AT	-0.210473313192346	-0.148266013871889	0.011787300950793
NC_012925	N	GC	-0.201990573098942	-0.444640914036997	0.0651401500197394
NC_012925	A	AT	-0.136613871760771	-0.127525934347023	0.0127150216724219
NC_012925	A	GC	-0.116746568693341	-0.392612164016056	0.0702874089461672
NC_014974	Y	AT	-0.254938200300335	0.0123747790218032	-0.0402000384689363
NC_014974	Y	GC	-0.0149492272009667	-0.180970841753619	0.0206940464820121
NC_014974	N	AT	-0.480614788147328	-0.24803528468324	-0.039284667253005
NC_014974	N	GC	-0.0772253082238179	-0.197247599060689	0.0345939410223685
NC_014974	A	AT	-0.428579038487149	-0.181929693343306	-0.0394700954607442
NC_014974	A	GC	-0.059875654983303	-0.192779881475947	0.0312523917646759
NC_011835	Y	AT	-0.113823445926767	-0.125455054606553	-0.00772951678053159
NC_011835	Y	GC	-0.184942287513116	-0.199723527785458	0.0241230538360533
NC_011835	N	AT	-0.00876843363889996	-0.00982125319190729	-0.02812012824661
NC_011835	N	GC	-0.0149064233988526	-0.0174719399409782	0.0292354650093774
NC_011835	A	AT	-0.0360646065344052	-0.0398458518141496	-0.0234760979931173
NC_011835	A	GC	-0.067525003247175	-0.0737386583814881	0.0279764214572131
NC_007434	Y	AT	-0.117715062903774	-0.0442457186276229	-0.0255548952223457
NC_007434	Y	GC	0.0853639870201433	-0.0855750252508873	0.0718470406563484
NC_007434	N	AT	-0.137701306195247	-0.0776203401648529	-0.0253208573054309
NC_007434	N	GC	0.0691956517994039	0.0028746438032206	0.0432235342467063
NC_007434	A	AT	-0.132138327875679	-0.0676492159396501	-0.0253756725188668
NC_007434	A	GC	0.0742149541814069	-0.0246133200480344	0.0514801390031759
NC_008596	Y	AT	-0.0783051664199911	-0.023971617604756	-0.013857845328565
NC_008596	Y	GC	-0.155676132568063	-0.19763239415843	0.0239626649115984
NC_008596	N	AT	-0.118609609058437	-0.0386558481322719	-0.016655315460343
NC_008596	N	GC	0.0351158123685259	0.00620696946892473	0.0218171840244735
NC_008596	A	AT	-0.106886125628241	-0.0344667231993873	-0.0159007671554959
NC_008596	A	GC	-0.0290731629754431	-0.0622751770706424	0.0224194909738348
NC_012416	Y	AT	-0.0102881827999773	0.0397824397824398	-0.00947556480246048
NC_012416	Y	GC	0.142034943473792	0.16060525617202	0.00117242773398019
NC_012416	N	AT	-0.0500335718089417	-0.00783405753433347	-0.00375444555292397
NC_012416	N	GC	0.0505080918328942	0.0578137332280979	0.00296544067010527
NC_012416	A	AT	-0.0385298762832324	0.00596860289646163	-0.00519569304392412
NC_012416	A	GC	0.0750413223140496	0.0856649643961735	0.00250292007341899
NC_011899	Y	AT	-0.178441369264385	-0.130006161429452	0.0136026380873866
NC_011899	Y	GC	-0.079705654531371	-0.220358588779641	0.108797379503978
NC_011899	N	AT	-0.242694216315041	-0.158136586911741	0.022454218396618
NC_011899	N	GC	-0.0766848	-0.29770548939878	0.152610697388242
NC_011899	A	AT	-0.220769289592414	-0.148582191064141	0.0196528624821441
NC_011899	A	GC	-0.0774351820674395	-0.278305650250236	0.140948792601473
NC_008024	Y	AT	-0.0305738953783647	-0.168139854645453	0.0093506947478808
NC_008024	Y	GC	0.0321928684856359	-0.303141361256545	0.12794033275961
NC_008024	N	AT	-0.251258530036917	-0.239284398411594	0.00836125449002385
NC_008024	N	GC	-0.177406880722501	-0.413755851638459	0.0908201532691994
NC_008024	A	AT	-0.183769511532189	-0.218353607443151	0.00861527416315176
NC_008024	A	GC	-0.12357009103213	-0.385450160771704	0.101385713619185
NC_016609	Y	AT	-0.011930794593186	0.0200135794885059	0.00313719071391549
NC_016609	Y	GC	-0.0014885860215533	-0.0944114737883284	0.0305434351447838
NC_016609	N	AT	-0.100728616319624	-0.0956578376031264	-0.00255344081976436
NC_016609	N	GC	-0.0397124967253702	-0.125410248666063	0.0330366075780508
NC_016609	A	AT	-0.0737940420384092	-0.0598886211619792	-0.00102839039844036
NC_016609	A	GC	-0.0285222201925837	-0.11644129641554	0.0323565186893222
NC_012590	Y	AT	-0.257335756946248	-0.17881665449233	-0.027888024554162
NC_012590	Y	GC	-0.191288888888889	-0.352799102906927	0.0767596490537829
NC_012590	N	AT	-0.316947574815314	-0.205833523226668	-0.0308955200720016
NC_012590	N	GC	-0.168925559067031	-0.3039239335826	0.0718262085393957
NC_012590	A	AT	-0.298232264902102	-0.197505010245671	-0.0302135829133669
NC_012590	A	GC	-0.176150205081817	-0.319461964569736	0.073047662650133
NC_013062	Y	AT	-0.036888398381325	-0.000150022503375506	-0.0033731424924788
NC_013062	Y	GC	0.0716301732077602	0.0264708255992252	0.0146134625577345
NC_013062	N	AT	-0.137397174713285	-0.0880529144274494	-0.0111267511227294
NC_013062	N	GC	0.0571073594971863	0.018962446918847	0.0222757038114961
NC_013062	A	AT	-0.108815977175464	-0.0632239109554212	-0.00904256622638273
NC_013062	A	GC	0.0618962713325627	0.0214145460775141	0.0202080055577123
NC_009092	Y	AT	-0.259691745759429	-0.0623243113002972	-0.0617114324491882
NC_009092	Y	GC	-0.0193183988649076	-0.207392470878398	0.078503834404973
NC_009092	N	AT	-0.320136206546046	-0.116662503122658	-0.0670165546670449
NC_009092	N	GC	-0.0777113970588235	-0.263687477384697	0.0735220753305064
NC_009092	A	AT	-0.301115435855908	-0.0990759153117324	-0.0656332194444202
NC_009092	A	GC	-0.060409575629199	-0.247105024175932	0.0748539414395121
NC_009488	Y	AT	-0.0725544311560871	-0.0221280602636535	0.00638616020435713
NC_009488	Y	GC	0.138075313807531	0.0609480812641084	0.00974713285411869
NC_009488	N	AT	-0.0621017118580532	-0.0298056970382947	0.00730740243143166
NC_009488	N	GC	0.0471380471380471	-0.0367549038278423	0.0103886688357618
NC_009488	A	AT	-0.0651278409090909	-0.0276094276094276	0.00705798342125942
NC_009488	A	GC	0.0696603339090386	-0.0121030898476435	0.0102119917227771
NC_007722	Y	AT	-0.128876535985957	-0.059379327197198	-0.0115750664494555
NC_007722	Y	GC	-0.0858590052312547	-0.138826307857243	0.026485409586312
NC_007722	N	AT	-0.211027759313772	-0.144729734596132	-0.0122394604645999
NC_007722	N	GC	-0.0894483195146866	-0.125778750631419	-0.0021445334628146
NC_007722	A	AT	-0.186214514525572	-0.11856365180043	-0.0120769908164549
NC_007722	A	GC	-0.0883295589345411	-0.129837552018637	0.0052034770054441
NC_004310	Y	AT	-0.309258838670603	-0.0406738868832732	-0.0358559014595461
NC_004310	Y	GC	-0.0180194739606481	-0.139929351112243	0.0557115022621446
NC_004310	N	AT	-0.433542279646923	-0.242148995967578	-0.0328452098587192
NC_004310	N	GC	-0.0677601043552122	-0.179795758051846	0.0342095162628301
NC_004310	A	AT	-0.402149386162849	-0.191199293995922	-0.0335498904050078
NC_004310	A	GC	-0.0511674921661781	-0.166619334616558	0.0400727613284345
NC_014033	Y	AT	-0.224703597710548	-0.0483855514036601	-0.00827071460991477
NC_014033	Y	GC	-0.0583857729138167	-0.185758610963112	0.0399577007326837
NC_014033	N	AT	-0.309992786994396	-0.142405699675371	-0.024632149032658
NC_014033	N	GC	-0.0965239184918819	-0.252396964886183	0.0409594874787381
NC_014033	A	AT	-0.284168014173972	-0.113238018805299	-0.0206332967669571
NC_014033	A	GC	-0.0856608478802992	-0.233396482699457	0.0407116360340494
NC_009664	Y	AT	-0.143247676325861	-0.268036021450976	0.0433943089430894
NC_009664	Y	GC	-0.256101128125667	-0.269404524266369	-0.0215044587617869
NC_009664	N	AT	-0.156973564266181	-0.277365366446214	0.0489343303321634
NC_009664	N	GC	-0.0991996581953017	-0.116275119242581	-0.0307857796900975
NC_009664	A	AT	-0.151482008093624	-0.273632646451561	0.0470863419098953
NC_009664	A	GC	-0.150268506629682	-0.165939741750359	-0.028055797842634
NC_016632	Y	AT	-0.203410265242852	0.0228116710875332	-0.0996530484356611
NC_016632	Y	GC	0.158663296826734	-0.204244031830239	0.215984365879039
NC_016632	N	AT	-0.238955198062619	0.00149018232819074	-0.0611028646941895
NC_016632	N	GC	0.12189372360279	-0.216003700277521	0.180431146040463
NC_016632	A	AT	-0.228768171384851	0.00772308551223597	-0.0736823730377427
NC_016632	A	GC	0.131421918206957	-0.212962962962963	0.192241702744744
NC_008369	Y	AT	-0.0903735854906216	-0.0679979777553084	-0.00593871248713279
NC_008369	Y	GC	0.134138309549945	-0.137450910389147	0.0550303169631311
NC_008369	N	AT	-0.189772248325814	-0.140084781063929	-0.00553140302522282
NC_008369	N	GC	0.019121871153057	-0.255384615384615	0.0476936330174642
NC_008369	A	AT	-0.161230734991376	-0.119943497837027	-0.00563896672382307
NC_008369	A	GC	0.0504181600955795	-0.225151015925316	0.0497495611280218
NC_014004	Y	AT	-0.007145859604876	0.00979240109674892	0.00984528832630099
NC_014004	Y	GC	0.146341463414634	0.19047619047619	0.0120481927710843
NC_014004	N	AT	-0.0538461538461538	-0.0684857490206673	-0.012396694214876
NC_014004	N	GC	0.153184165232358	0.0778443113772455	-0.0652920962199313
NC_014004	A	AT	-0.0423439279428512	-0.0484130172760145	-0.00508552935737402
NC_014004	A	GC	0.151677852348993	0.100478468899522	-0.037199124726477
NC_014562	Y	AT	-0.269000171301319	-0.268650128012713	-0.0136337400234859
NC_014562	Y	GC	0.14021439971849	0.0639660046051031	0.0179409464215878
NC_014562	N	AT	-0.279776543097428	-0.269793077677612	-0.0155463356237393
NC_014562	N	GC	0.132360267540094	0.103137357480266	0.0155167205250968
NC_014562	A	AT	-0.27603567888999	-0.269397605083089	-0.0149882985580804
NC_014562	A	GC	0.134690012786437	0.0917279622248516	0.0161772639178416
NC_016884	Y	AT	-0.0722239613612987	-0.0492399914365232	-0.0054217627033161
NC_016884	Y	GC	0.0874393806746083	-0.139225991399904	0.0468120766312065
NC_016884	N	AT	-0.0841726823979228	-0.0641034365430418	-0.0137128124968281
NC_016884	N	GC	0.0956082817928305	-0.139351446099912	0.0432945585687515
NC_016884	A	AT	-0.0812827862203234	-0.0605184343695136	-0.0116933471534416
NC_016884	A	GC	0.0927858177047576	-0.139308705878523	0.0442626416641574
NC_007295	Y	AT	0.0286458333333333	0.000716024631247315	-0.0146909557134462
NC_007295	Y	GC	-0.194364577343301	-0.145357316480311	-0.0034816247582205
NC_007295	N	AT	-0.0645161290322581	-0.0460189919649379	0.00243972445464983
NC_007295	N	GC	-0.2354074577808	-0.19872813990461	0.00867563739376771
NC_007295	A	AT	-0.0396000198995075	-0.0335385674404375	-0.00285822855915542
NC_007295	A	GC	-0.223802942850175	-0.184503757450117	0.00485849629539657
NC_012588	Y	AT	0.0206842813628958	0.0143248433712181	-0.00329109433813531
NC_012588	Y	GC	0.138164754953076	0.111264051387933	0.00693927157250951
NC_012588	N	AT	0.0272396582353439	0.0265071722339252	-0.00598521467159511
NC_012588	N	GC	-0.0326651500193158	-0.0253169434703865	0.00544403336756369
NC_012588	A	AT	0.0253731343283582	0.023037259561494	-0.00527104893351374
NC_012588	A	GC	0.00965481610642901	0.00902823848394819	0.00583887197962606
NC_013721	Y	AT	-0.338433072823175	-0.153996432515077	-0.0434645793179404
NC_013721	Y	GC	0.135619722714479	-0.168495803744351	0.131469115191987
NC_013721	N	AT	-0.372728623062831	-0.142027906976744	-0.074385058399268
NC_013721	N	GC	0.0494026663588619	-0.147099257629915	0.0891572625882664
NC_013721	A	AT	-0.362114206104326	-0.14567377354585	-0.0665035743289987
NC_013721	A	GC	0.0680950120912152	-0.151830965807695	0.0993231386312359
NC_008800	Y	AT	-0.248642543764389	-0.175669740887132	-0.0291881169413876
NC_008800	Y	GC	0.105038062055186	-0.0616289198606272	0.0281369074360638
NC_008800	N	AT	-0.245828679586321	-0.15452414668685	-0.0382094877489351
NC_008800	N	GC	0.0609687487958075	-0.0527303547644993	0.0379565591482598
NC_008800	A	AT	-0.246621890516803	-0.160447826774698	-0.0356997385260226
NC_008800	A	GC	0.0749918555650136	-0.0555478941997407	0.0351774412296564
NC_010519	Y	AT	-0.0657163658658083	-0.0258123291831157	-0.00854469924685062
NC_010519	Y	GC	0.110234809105574	0.0430835259161439	0.0313413556326059
NC_010519	N	AT	-0.177220251531764	-0.140420326543095	-0.0127024764905716
NC_010519	N	GC	0.000703729767769177	-0.0703655913978495	0.0289275512853804
NC_010519	A	AT	-0.149138213892803	-0.111617080275259	-0.0115919280488575
NC_010519	A	GC	0.0377984621610684	-0.0314991800033931	0.0295946936244574
NC_010682	Y	AT	-0.264529472595657	-0.126924970114619	-0.00821789152383189
NC_010682	Y	GC	-0.0808706721513261	-0.146992358435112	0.0342154053598517
NC_010682	N	AT	-0.226948646305039	-0.0672295990718061	-0.0161772785544228
NC_010682	N	GC	0.0738245302425475	0.0312769923171342	0.0162913063585833
NC_010682	A	AT	-0.238891810174839	-0.0859908506265332	-0.0142845178160973
NC_010682	A	GC	0.0272555676606957	-0.0227655218567225	0.0210591038352164
NC_013209	Y	AT	-0.077161466540603	-0.0895063883264679	0.0053861690872367
NC_013209	Y	GC	0.0849621412220461	-0.105037455216589	0.0617652119057177
NC_013209	N	AT	-0.276274402765863	-0.186183389848376	-0.0222613784748989
NC_013209	N	GC	0.115726227795193	-0.0948195543581972	0.0719057566006135
NC_013209	A	AT	-0.210357000017389	-0.153816486097963	-0.0154462581647048
NC_013209	A	GC	0.106568118676941	-0.0978090828959175	0.0694003627295398
NC_009848	Y	AT	0.121395835008443	0.0430746589686987	0.0180974728268199
NC_009848	Y	GC	0.117701395303612	-0.0807093138879682	0.0696885727284007
NC_009848	N	AT	0.0326171524328206	0.00197750043944454	0.0250034602639571
NC_009848	N	GC	0.0937418277644787	-0.114230645679409	0.0709863925713952
NC_009848	A	AT	0.0585888618123312	0.0134696655534276	0.0234021263289556
NC_009848	A	GC	0.100754126351736	-0.104865966016945	0.0706477754637373
NC_008578	Y	AT	-0.203214416169487	-0.0143953934740883	-0.0456312077155607
NC_008578	Y	GC	-0.0461152235374166	-0.13529543922714	0.0413710435092494
NC_008578	N	AT	-0.204602531905079	-0.0193443872689156	-0.0595914268679198
NC_008578	N	GC	0.0186779626440747	-0.0617186867577163	0.0252401359538939
NC_008578	A	AT	-0.204191314384649	-0.0179375255763197	-0.0553528113459059
NC_008578	A	GC	-0.00324719145726648	-0.0867211775573929	0.0302931893603418
NC_011072	Y	AT	0.00624912558877023	-0.148621224782142	0.0126261738121197
NC_011072	Y	GC	0.0461829652996845	-0.338084378563284	0.113108703417073
NC_011072	N	AT	-0.248349009405643	-0.227578750798565	0.000133437117758256
NC_011072	N	GC	-0.226984687623361	-0.50493042115934	0.0859022959731064
NC_011072	A	AT	-0.171901474521446	-0.20455336628838	0.00313442545390029
NC_011072	A	GC	-0.159312921023429	-0.464168813984261	0.0936824364583511
NC_015387	Y	AT	-0.163398692810458	-0.0764549258273108	-0.00814745558968879
NC_015387	Y	GC	0.094944170885637	-0.115053684365348	0.0576860683927065
NC_015387	N	AT	-0.273164861612515	-0.167375599216798	-0.0138851442437315
NC_015387	N	GC	0.0524677697985523	-0.119803797565979	0.0417464089675913
NC_015387	A	AT	-0.246154480597138	-0.143554736160247	-0.0127290831292554
NC_015387	A	GC	0.0648557356822848	-0.118400034772404	0.0456480304955527
NC_010296	Y	AT	-0.0615821572469671	-0.0582055650198751	0.00479668776087249
NC_010296	Y	GC	-0.104844846537583	-0.112891537160802	-0.0075370583033039
NC_010296	N	AT	-0.216852479413257	-0.215590836506572	0.00172534743947064
NC_010296	N	GC	-0.217016827199986	-0.231037340144713	0.00385984533340607
NC_010296	A	AT	-0.174771011725393	-0.172373081463991	0.00256380803602196
NC_010296	A	GC	-0.183883717009759	-0.195837706540318	0.000940091168553612
NC_009445	Y	AT	-0.202870338562541	-0.0946889547185781	-0.0210440480107581
NC_009445	Y	GC	-0.0772809027521127	-0.145130090908491	0.0220438888105917
NC_009445	N	AT	-0.185800423271972	-0.0786572593980818	-0.0179251434857709
NC_009445	N	GC	-0.0576324904353338	-0.0906326126559026	0.0196007463385107
NC_009445	A	AT	-0.191662843285049	-0.0841487279843444	-0.0187302431386452
NC_009445	A	GC	-0.0638176417208938	-0.107819989089743	0.020268815132356
NC_013169	Y	AT	-0.266013220879872	-0.0792552315043664	-0.0294285895887625
NC_013169	Y	GC	-0.178955792843453	-0.233536101560434	0.0130383247728171
NC_013169	N	AT	-0.309364441894562	-0.11410359996409	-0.0327847337060661
NC_013169	N	GC	-0.0232619870443443	-0.0911868284020107	0.0291631493049693
NC_013169	A	AT	-0.293814643718572	-0.101813110181311	-0.0318038268623444
NC_013169	A	GC	-0.0740938111331529	-0.137592623586872	0.0245656949283467
NC_002945	Y	AT	-0.159124690338563	0.00256320633811022	-0.0194076449244789
NC_002945	Y	GC	-0.0667115490544097	-0.159118608237971	0.0616748944535037
NC_002945	N	AT	-0.113036972379824	0.0319556318499934	-0.0216316915828856
NC_002945	N	GC	0.0876143449498307	-0.0201432655268706	0.0153019636902556
NC_002945	A	AT	-0.125667602063909	0.0238962366621941	-0.0210370771434695
NC_002945	A	GC	0.0350079278978553	-0.0671840945681022	0.0288946944548115
NC_014006	Y	AT	-0.160111646790155	-0.0746977547495682	-0.016579053780833
NC_014006	Y	GC	-0.00392035489528526	-0.00688951897726707	0.00817091454272864
NC_014006	N	AT	-0.204964112717887	-0.154574704309603	-0.00392336113967927
NC_014006	N	GC	-0.0364482549889355	-0.0495847596368507	0.00942096854167815
NC_014006	A	AT	-0.19174188400738	-0.130956560594938	-0.00706131744417549
NC_014006	A	GC	-0.0258848282608987	-0.0357627412062628	0.00908504895048548
NC_002754	Y	AT	0.00480769230769231	0.00346849971621366	-0.00258445351806824
NC_002754	Y	GC	0.13032605559296	0.127699071812408	0.00473275698870449
NC_002754	N	AT	0.0119514472455649	0.0119599767479252	0.00361548397285849
NC_002754	N	GC	-0.0361929014801846	-0.0220707562479714	0.00357167868898382
NC_002754	A	AT	0.00993499530893982	0.00956763527499178	0.00194491602248191
NC_002754	A	GC	0.00521381421601454	0.0152759166768181	0.00388521573171563
NC_009437	Y	AT	0.0985211695590519	0.0506993006993007	0.0184566929133858
NC_009437	Y	GC	0.148679363586488	0.0186857676736219	0.0680976108342916
NC_009437	N	AT	-0.0186911670472288	-0.0427925236835367	0.0368151945966039
NC_009437	N	GC	0.0686565427357887	-0.0546906649690376	0.0644098973476532
NC_009437	A	AT	0.0148555672945603	-0.0165347081568772	0.0322183783556429
NC_009437	A	GC	0.090318884857743	-0.0348086578625374	0.0653625691747439
NC_013407	Y	AT	0.0185670217100285	0.0523268282221746	-0.0029595015576324
NC_013407	Y	GC	0.176945244956772	0.0632977337848398	0.0276941601444913
NC_013407	N	AT	0.169209993247806	0.195177675329444	-0.00918351505308287
NC_013407	N	GC	0.0341614906832298	-0.0585102448405947	0.0249562504755383
NC_013407	A	AT	0.127201311454123	0.155805774743624	-0.00722249032775219
NC_013407	A	GC	0.0657073729784796	-0.0315704574259707	0.0257089264040605
NC_002944	Y	AT	-0.0788350955295863	-0.0585294730264528	-0.00314185228604924
NC_002944	Y	GC	-0.11778749181618	-0.120169130717855	-0.00310150166231564
NC_002944	N	AT	-0.0681088625261689	-0.0315708812260536	-0.00652963380382475
NC_002944	N	GC	0.0705522833973538	0.0643720132243702	0.000865576902030624
NC_002944	A	AT	-0.0710410222605345	-0.0388213545459638	-0.0055941158189164
NC_002944	A	GC	0.00642215056475293	0.00132949479197905	-0.00035781129582737
NC_011138	Y	AT	-0.110433190970104	-0.0961164148669942	0.00218935227212047
NC_011138	Y	GC	0.0068204460111886	-0.102824257343402	0.0462390794800767
NC_011138	N	AT	-0.159529498253997	-0.151786957299974	-0.00491530046365041
NC_011138	N	GC	0.00374162869781849	-0.0889075405369242	0.0295166456459999
NC_011138	A	AT	-0.144544530697157	-0.135070067771608	-0.00311064491626578
