acc	quantile	meanTaiLe	costLe	GCLe	meanTaiLa	costLa	GCLa
NC_004369	3	0.38653508	22.462513	0.64732075	0.38229054	22.534254	0.6490182
NC_004369	4	0.40457314	22.229162	0.64772785	0.39836153	22.341486	0.6524083
NC_004369	5	0.4357546	21.869762	0.6458609	0.42499754	22.166576	0.6495953
NC_014664	1	0.46469277	22.897234	0.60061646	0.4574834	23.010712	0.5866028
NC_014664	2	0.5150985	22.611015	0.62851596	0.51236194	22.683693	0.6312045
NC_014664	3	0.53652495	22.625164	0.6378847	0.5344841	22.615654	0.638999
NC_014664	4	0.5551242	22.639698	0.6419603	0.5515704	22.463333	0.6455068
NC_014664	5	0.5770558	22.47686	0.6458484	0.57452685	22.563883	0.6485551
NC_007530	1	0.25173384	25.354912	0.35034835	0.25326014	25.800295	0.34736994
NC_007530	2	0.28299254	24.645433	0.35484445	0.2817978	24.549597	0.36048496
NC_007530	3	0.30204058	24.101072	0.36229607	0.29985484	24.600758	0.35900584
NC_007530	4	0.32514697	23.712769	0.36583447	0.3184115	24.235916	0.35721284
NC_007530	5	0.36835843	23.076633	0.377323	0.36094308	23.49241	0.36650667
NC_008212	1	0.4079371	22.537405	0.46690822	0.40862927	22.480124	0.46749294
NC_008212	2	0.42226085	21.870022	0.4799121	0.4225161	22.197088	0.4773616
NC_008212	3	0.43027624	21.995924	0.483924	0.43053675	21.957014	0.4848357
NC_008212	4	0.43923235	21.98513	0.49147853	0.4389584	21.793495	0.49084425
NC_008212	5	0.46229455	22.205988	0.53057355	0.46092024	21.611452	0.5349811
NC_007948	1	0.40110722	22.662367	0.59643024	0.4021701	23.028301	0.58963776
NC_007948	2	0.4395457	22.625107	0.6220814	0.44429564	22.67422	0.6276582
NC_007948	3	0.45531014	22.593279	0.63159835	0.46059608	22.684862	0.6400941
NC_007948	4	0.46922502	22.602627	0.6440007	0.4744272	22.607681	0.6502521
NC_007948	5	0.49339038	23.028603	0.6534294	0.49794242	22.83802	0.660163
NC_010513	1	0.43264434	23.670609	0.48814473	0.43521243	23.626566	0.50093895
NC_010513	2	0.47154787	23.256487	0.513511	0.47954002	23.218397	0.52721864
NC_010513	3	0.48991758	22.936073	0.5288199	0.50092655	23.026125	0.538742
NC_010513	4	0.5054063	22.956287	0.5420631	0.5193808	23.210302	0.55217487
NC_010513	5	0.52985734	22.89777	0.55588394	0.5439354	22.948593	0.5569689
NC_010511	1	0.27911642	22.519949	0.6631984	0.27651367	22.607319	0.6682171
NC_010511	2	0.31283817	22.316599	0.71906596	0.31197068	22.486076	0.717802
NC_010511	3	0.32428905	22.148537	0.72764605	0.32372862	22.155437	0.7309721
NC_010511	4	0.3328706	21.933105	0.7365864	0.33297637	21.926624	0.7375791
NC_010511	5	0.3480512	21.412455	0.7466374	0.3479161	21.229986	0.75103086
NC_013008	1	0.18382153	24.156097	0.45721418	0.18570699	24.223585	0.46157822
NC_013008	2	0.20084667	23.270376	0.52043754	0.20234121	23.647394	0.5116981
NC_013008	3	0.20952125	23.181837	0.5328433	0.21174237	23.511358	0.5247148
NC_013008	4	0.21797025	23.007725	0.5362037	0.22030444	23.25367	0.5293019
NC_013008	5	0.23743697	22.82032	0.534813	0.23607267	23.075123	0.5303429
NC_011283	1	0.26967302	23.740221	0.5370202	0.27339032	23.654734	0.53667194
NC_011283	2	0.30218562	23.339445	0.5951451	0.30934575	23.505283	0.5959636
NC_011283	3	0.31919438	23.295336	0.60096514	0.32617623	23.368935	0.6033592
NC_011283	4	0.3363104	23.259138	0.59580433	0.34168473	23.247322	0.60382116
NC_011283	5	0.3696273	22.918016	0.5771974	0.3691849	23.057505	0.58629346
NC_013009	1	0.42725158	23.72961	0.42750078	0.46240914	23.674114	0.42265734
NC_013009	2	0.46122426	23.622068	0.42093024	0.4904217	23.512691	0.41422123
NC_013009	3	0.47349232	23.721561	0.42116305	0.5035875	23.78639	0.40989405
NC_013009	4	0.48715663	23.768124	0.41615057	0.516725	23.58786	0.40775588
NC_013009	5	0.5186229	24.543028	0.41372374	0.5425923	23.384182	0.4160404
NC_010516	1	0.2902881	25.36898	0.27072173	0.27991185	25.643343	0.27283725
NC_010516	2	0.32269815	24.455475	0.2831829	0.3101108	24.671516	0.27924863
NC_010516	3	0.3390299	24.206793	0.2937643	0.3278072	24.525175	0.29395616
NC_010516	4	0.3551516	23.913126	0.30537263	0.3425162	24.243584	0.3027849
NC_010516	5	0.3889743	23.503767	0.3154153	0.3708555	24.004532	0.31041488
NC_013501	1	0.65504754	23.708208	0.6189418	0.6610065	23.539822	0.6392289
NC_013501	2	0.7212553	23.452602	0.6566184	0.72249544	23.396143	0.6649375
NC_013501	3	0.74717176	23.442087	0.65373605	0.74681544	23.28383	0.66495895
NC_013501	4	0.7697294	23.307653	0.65798646	0.7668781	23.200096	0.6639088
NC_013501	5	0.7974937	23.139296	0.6586093	0.792105	23.095366	0.66275454
NC_007168	1	0.3123106	25.48786	0.31988928	0.30805352	25.914106	0.312751
NC_007168	2	0.3471501	24.62959	0.32921576	0.34549686	24.893114	0.32208914
NC_007168	3	0.36798427	24.017496	0.33611956	0.36450768	23.946556	0.33592227
NC_007168	4	0.39188993	23.515173	0.3404181	0.38641125	23.75018	0.33696792
NC_007168	5	0.43930706	22.368269	0.3530023	0.42685765	23.084301	0.34255263
NC_010519	1	0.3100213	24.88158	0.37320334	0.31667465	24.808367	0.3630318
NC_010519	2	0.33868822	24.000942	0.37886587	0.3434207	24.147778	0.37157273
NC_010519	3	0.35604367	23.627808	0.38195696	0.36015463	23.780155	0.37893742
NC_010519	4	0.37392086	23.026382	0.384654	0.37692901	22.505827	0.38453755
NC_010519	5	0.41075164	23.004074	0.39185953	0.40929955	22.991028	0.39145607
NC_007164	1	0.32225218	22.553753	0.582653	0.32147223	23.121021	0.5801613
NC_007164	2	0.35788107	22.039793	0.6288286	0.35574844	22.491776	0.6213185
NC_007164	3	0.37715322	22.171461	0.6320081	0.37342393	22.235128	0.62956244
NC_007164	4	0.39437184	22.042109	0.63649285	0.3886375	22.150215	0.6409281
NC_007164	5	0.41911346	22.035622	0.63490206	0.4135268	22.165306	0.6395853
NC_008209	1	0.48657763	22.394382	0.5930062	0.50004756	22.556639	0.5838204
NC_008209	2	0.5213676	22.478186	0.60100275	0.5360665	22.459227	0.5991783
NC_008209	3	0.53618383	22.421072	0.597614	0.5519346	22.633068	0.5979559
NC_008209	4	0.5496843	22.772692	0.5985903	0.5663031	22.874802	0.5995747
NC_008209	5	0.5749081	23.398973	0.5906927	0.5918491	23.145075	0.5996058
NC_013508	1	0.21770807	23.61033	0.5541087	0.22810505	23.97399	0.54416305
NC_013508	2	0.25413167	23.212774	0.6230126	0.2659852	23.1647	0.61921215
NC_013508	3	0.27054873	23.169346	0.62822926	0.2845324	23.200615	0.6336149
NC_013508	4	0.28631997	23.063255	0.61940944	0.30084583	23.171583	0.627023
NC_013508	5	0.3234294	22.732365	0.59726083	0.33246714	22.994305	0.61285794
NC_013504	1	0.34564072	24.828207	0.3321013	0.35744813	25.00193	0.33488205
NC_013504	2	0.37487948	24.280294	0.3441825	0.38219237	24.757006	0.34291026
NC_013504	3	0.39104226	23.930813	0.34930605	0.39841798	24.328156	0.34834212
NC_013504	4	0.407228	23.519444	0.35565734	0.41220024	24.264578	0.3565115
NC_013504	5	0.43591508	23.15342	0.36743158	0.4371721	23.769552	0.36044586
NC_009699	1	0.2914794	25.302954	0.2711926	0.277417	25.712673	0.27105215
NC_009699	2	0.3229147	24.451414	0.2833026	0.31044322	24.635128	0.2821357
NC_009699	3	0.33952722	24.196966	0.29239395	0.32739788	24.460585	0.28888223
NC_009699	4	0.35543075	23.934679	0.3049379	0.34256393	24.382372	0.3009271
NC_009699	5	0.38935384	23.435974	0.31553558	0.3708264	23.828182	0.30915064
NC_009698	1	0.28272367	25.425825	0.269993	0.26985568	25.962685	0.2687832
NC_009698	2	0.31585485	24.512049	0.2808944	0.30297384	24.659937	0.28127456
NC_009698	3	0.33205327	24.253645	0.29011074	0.32015803	24.470085	0.29580358
NC_009698	4	0.34771767	23.95473	0.3034941	0.33525336	24.430712	0.29675978
NC_009698	5	0.38202757	23.35998	0.31750104	0.3640057	23.842821	0.31377423
NC_009697	1	0.2837028	25.386232	0.2703027	0.27105886	25.889679	0.27149293
NC_009697	2	0.3166792	24.519424	0.28104436	0.30413735	24.5459	0.28066257
NC_009697	3	0.33277667	24.288494	0.29100612	0.32101348	24.52734	0.292622
NC_009697	4	0.34846887	23.920223	0.30372712	0.3357967	24.316902	0.2987913
NC_009697	5	0.38304898	23.348118	0.31650203	0.3636961	23.875416	0.31298
NC_006908	1	0.50135165	25.29926	0.23968028	0.4983718	25.106571	0.23607576
NC_006908	2	0.527484	24.396841	0.2445624	0.5209116	24.588541	0.23880139
NC_006908	3	0.5395328	23.810743	0.25903976	0.53288674	24.13482	0.24986342
NC_006908	4	0.5523475	23.717773	0.26742166	0.54392934	24.550148	0.2486281
NC_006908	5	0.5766292	23.41873	0.281514	0.5668593	23.809795	0.2701779
NC_007519	1	0.31913698	23.825466	0.5430972	0.32803208	23.693497	0.54468936
NC_007519	2	0.34805754	23.051498	0.5844911	0.354394	23.217587	0.58372694
NC_007519	3	0.35924724	22.69081	0.5923678	0.367375	22.923155	0.5934417
NC_007519	4	0.37082174	22.67693	0.59154546	0.37993672	22.717417	0.59772176
NC_007519	5	0.39833796	22.615438	0.59387684	0.4037103	22.513712	0.5920507
NC_013552	1	0.39899534	23.87195	0.44834527	0.39882794	24.02398	0.4445011
NC_013552	2	0.41567206	23.73376	0.4634773	0.41885957	23.413002	0.4768263
NC_013552	3	0.4252213	23.313372	0.48602965	0.42895287	23.018675	0.48479468
NC_013552	4	0.43525013	23.383045	0.49649084	0.43905708	23.189135	0.50093704
NC_013552	5	0.45855027	23.327415	0.51047724	0.45444265	23.179827	0.50783634
NC_006905	1	0.3001566	24.257263	0.4865626	0.30853537	24.178051	0.49675235
NC_006905	2	0.33326593	23.528448	0.5315684	0.34333053	23.775682	0.53440696
NC_006905	3	0.3529469	23.2054	0.5417913	0.3621035	23.468124	0.54075634
NC_006905	4	0.37401325	23.228624	0.54395366	0.3802974	23.127121	0.5470602
NC_006905	5	0.41521195	22.87174	0.5463665	0.41598815	23.097193	0.5432602
NC_013967	1	0.60623664	22.10816	0.62175506	0.59976035	22.454144	0.5994498
NC_013967	2	0.64185995	21.705318	0.67528677	0.6433715	21.612152	0.67711705
NC_013967	3	0.65523475	21.735249	0.68312633	0.6566061	21.64592	0.6883608
NC_013967	4	0.6656289	21.85246	0.6940115	0.6668324	21.628735	0.696515
NC_013967	5	0.681852	21.586554	0.70082563	0.68268603	21.54386	0.7026861
NC_007925	1	0.5199443	22.540573	0.62183136	0.5156434	22.795654	0.6130346
NC_007925	2	0.54333544	22.452345	0.65423644	0.5415189	22.54862	0.6553087
NC_007925	3	0.5530845	22.3305	0.663035	0.55127263	22.345726	0.6680322
NC_007925	4	0.5616936	22.272938	0.6649679	0.56016934	22.241886	0.6692014
NC_007925	5	0.5771258	22.691187	0.667984	0.57480055	22.695011	0.668655
NC_007929	1	0.3820818	24.964626	0.3109912	0.378621	24.959057	0.3157737
NC_007929	2	0.4177379	24.183184	0.32228956	0.41041374	24.513748	0.32314253
NC_007929	3	0.44096997	23.847591	0.3290695	0.42992216	24.443605	0.3320583
NC_007929	4	0.46562013	23.579138	0.33944097	0.4497591	24.05321	0.33825183
NC_007929	5	0.50889915	23.134024	0.35907495	0.4884894	23.733164	0.348201
NC_013960	1	0.560186	23.942373	0.4832297	0.55060613	23.717154	0.49193004
NC_013960	2	0.6122423	23.617002	0.5127489	0.6066938	23.700287	0.5089943
NC_013960	3	0.63729364	23.476902	0.52633226	0.6306546	23.378408	0.5265059
NC_013960	4	0.66072065	23.304796	0.54026353	0.6554118	23.219645	0.53773844
NC_013960	5	0.6981303	23.117674	0.56196177	0.69358927	23.07259	0.55906314
NC_009641	1	0.3201776	25.28857	0.32128295	0.31521893	26.155352	0.31508327
NC_009641	2	0.35504195	24.434988	0.3335028	0.35294345	24.925102	0.33040294
NC_009641	3	0.37369382	24.01713	0.3375802	0.37187812	24.584558	0.33586073
NC_009641	4	0.3943799	23.380358	0.33984557	0.39217213	24.060768	0.3418054
NC_009641	5	0.43918738	22.505371	0.3497226	0.43035984	23.400063	0.34214222
NC_017028	1	0.44173127	24.89962	0.31764212	0.4378427	25.02975	0.310366
NC_017028	2	0.4721315	24.383764	0.33740574	0.47688243	24.75868	0.32344556
NC_017028	3	0.48709387	24.078932	0.3319726	0.49479973	24.07052	0.33172256
NC_017028	4	0.50172806	23.941683	0.32722825	0.5108232	24.167995	0.32832986
NC_017028	5	0.53249425	23.402845	0.3333216	0.53833586	23.46752	0.3436567
NC_013961	1	0.32489824	23.827477	0.47990945	0.32949436	23.812506	0.49620417
NC_013961	2	0.36409053	23.339956	0.54761297	0.36726615	23.686396	0.53569305
NC_013961	3	0.3855645	23.223715	0.56446207	0.38682607	23.429123	0.5596853
NC_013961	4	0.40507445	22.913097	0.56732875	0.40586752	23.03513	0.5709709
NC_013961	5	0.44382432	22.60027	0.5563786	0.43921506	22.861538	0.5546869
NC_013016	1	0.2757791	24.20311	0.4648929	0.2881005	24.191923	0.48626634
NC_013016	2	0.3130611	23.580233	0.53034467	0.32913274	23.562202	0.5351592
NC_013016	3	0.3300642	23.358276	0.54078865	0.34652704	23.288105	0.5604974
NC_013016	4	0.34657696	22.838684	0.5436028	0.36270785	22.86646	0.5604973
NC_013016	5	0.373878	22.694029	0.5470847	0.38809708	22.461834	0.5592966
NC_017026	1	0.6184534	22.272045	0.64190805	0.60561657	22.373346	0.64592195
NC_017026	2	0.6919001	22.216385	0.65492684	0.6831138	22.43391	0.651624
NC_017026	3	0.7258027	21.902212	0.6620866	0.7154946	21.971579	0.6666873
NC_017026	4	0.7529745	21.965431	0.66404134	0.74502283	22.03067	0.66552657
NC_017026	5	0.78480774	21.751059	0.6701449	0.78100044	21.876905	0.6727101
NC_007510	1	0.325362	22.721249	0.6337384	0.3218981	22.570183	0.62475264
NC_007510	2	0.36887464	22.596409	0.67235607	0.37042335	22.686626	0.67946005
NC_007510	3	0.383239	22.768507	0.6809109	0.3845198	22.766865	0.6803642
NC_007510	4	0.3961491	22.675423	0.6773086	0.396281	22.521526	0.6858994
NC_007510	5	0.41776115	22.291098	0.66772825	0.4148932	22.306782	0.68018496
NC_017027	1	0.2530432	24.882946	0.39744464	0.2649764	24.676697	0.39866576
NC_017027	2	0.28095502	23.890575	0.40836015	0.28997472	24.24921	0.40532434
NC_017027	3	0.29606745	23.752102	0.4085208	0.3034925	24.025902	0.40916443
NC_017027	4	0.31189004	23.283485	0.41435942	0.3175913	23.493502	0.4184608
NC_017027	5	0.34634462	22.828945	0.4199687	0.34897974	23.12405	0.4201382
NC_007512	1	0.44889367	23.48069	0.55118066	0.45738515	23.590403	0.5494137
NC_007512	2	0.48646984	22.644037	0.58345324	0.4983261	23.182415	0.5840344
NC_007512	3	0.5036966	22.946484	0.5893125	0.5159637	22.988396	0.595517
NC_007512	4	0.5181213	23.154612	0.59437627	0.529966	23.118961	0.5927599
NC_007512	5	0.54098326	23.147398	0.5889307	0.54940706	23.124437	0.58984786
NC_017025	1	0.28513056	25.497587	0.29551005	0.293193	25.197557	0.3042371
NC_017025	2	0.30329722	24.463085	0.31708586	0.31110483	24.868837	0.30886057
NC_017025	3	0.3134392	24.239834	0.31928962	0.32201046	24.300543	0.31863385
NC_017025	4	0.3240061	23.870829	0.3296219	0.33175024	24.127815	0.32373583
NC_017025	5	0.34527147	23.427752	0.33424884	0.34952673	23.695307	0.33284405
NC_007514	1	0.5424978	24.46802	0.38191438	0.53677344	24.37823	0.38696474
NC_007514	2	0.593363	23.434225	0.43369183	0.5966114	23.719324	0.42767897
NC_007514	3	0.6173962	22.396845	0.46016905	0.62194335	23.248737	0.46283916
NC_007514	4	0.6370372	22.032993	0.47397757	0.63988435	23.205492	0.47098902
NC_007514	5	0.6622838	23.184929	0.4824911	0.6640551	23.140726	0.4773169
NC_017022	1	0.28713426	24.938011	0.3763327	0.2904389	24.897964	0.37444034
NC_017022	2	0.313844	24.267282	0.38835815	0.31447777	24.590813	0.38313445
NC_017022	3	0.32825607	23.871271	0.3961684	0.32653376	24.083906	0.39033386
NC_017022	4	0.34205464	23.588158	0.40343863	0.3391845	23.981377	0.38854653
NC_017022	5	0.3678633	23.241991	0.40010208	0.36191863	23.284124	0.39512002
NC_009648	1	0.27402058	23.38574	0.5457498	0.28364128	23.55279	0.56127965
NC_009648	2	0.3043284	23.280571	0.60016084	0.31232357	23.397076	0.60528463
NC_009648	3	0.3198379	23.303694	0.6041186	0.32678065	23.483686	0.6024588
NC_009648	4	0.33598694	23.33536	0.59680855	0.34073132	23.168175	0.6044026
NC_009648	5	0.3688916	22.853693	0.57794094	0.366797	23.07089	0.587509
NC_007513	1	0.35228872	23.245602	0.5008819	0.36053362	23.15467	0.509831
NC_007513	2	0.3923492	22.5873	0.5412387	0.40000242	22.761118	0.54136866
NC_007513	3	0.41332546	22.418472	0.56242824	0.42313737	22.66481	0.55538076
NC_007513	4	0.43330762	22.449537	0.5668632	0.44492367	22.44408	0.5655629
NC_007513	5	0.46851575	22.835712	0.57623565	0.4806897	22.748302	0.576331
NC_007516	1	0.36790597	23.008387	0.5367663	0.3716133	22.928358	0.549936
NC_007516	2	0.40314388	22.525227	0.5939558	0.40928546	22.525229	0.5898328
NC_007516	3	0.421547	22.41136	0.61795264	0.42774406	22.412558	0.61606383
NC_007516	4	0.4371647	22.530567	0.6248276	0.4449217	22.4822	0.62146264
NC_007516	5	0.46522462	22.866152	0.6297345	0.4723664	22.782078	0.6295482
NC_007517	1	0.45558736	23.506454	0.519177	0.4726763	23.648775	0.5461634
NC_007517	2	0.48433682	23.09792	0.5840461	0.49875227	23.313326	0.5876847
NC_007517	3	0.4980906	23.0054	0.60732156	0.51135147	23.055344	0.61960155
NC_007517	4	0.510072	22.963804	0.6268026	0.5223333	23.071861	0.63394344
NC_007517	5	0.52781117	22.951525	0.6495836	0.5377018	22.97755	0.6469839
NC_013956	1	0.2047183	23.413742	0.5360579	0.20598015	23.801996	0.5258442
NC_013956	2	0.22200628	23.422747	0.55152076	0.22418602	23.410143	0.54770035
NC_013956	3	0.23337659	23.166592	0.560461	0.23538932	23.325531	0.5544197
NC_013956	4	0.24589676	23.12994	0.55347645	0.24740444	23.119062	0.5545135
NC_013956	5	0.27232498	22.753805	0.542534	0.2709457	23.093891	0.54502845
NC_013959	1	0.41112882	23.397785	0.5377124	0.41845837	23.459518	0.53157747
NC_013959	2	0.4538095	23.087088	0.57894236	0.45487908	22.99828	0.5744294
NC_013959	3	0.4706499	22.913513	0.5893861	0.4719672	23.011808	0.59279615
NC_013959	4	0.48577902	22.90805	0.60001934	0.48684493	23.030499	0.60216093
NC_013959	5	0.5092033	23.30341	0.6057205	0.5109621	23.337778	0.60818636
NC_007912	1	0.36951953	23.630817	0.46629253	0.3934095	24.093822	0.46015924
NC_007912	2	0.3874907	23.240992	0.4621484	0.41253877	23.44245	0.46494487
NC_007912	3	0.39869696	22.989979	0.46296233	0.4230876	23.138136	0.47136667
NC_007912	4	0.4097932	22.769478	0.46409625	0.43427712	23.096115	0.47277427
NC_007912	5	0.43044743	22.525995	0.4680565	0.45391786	22.874968	0.47931248
NC_010577	1	0.43032202	23.728777	0.47905824	0.43914205	23.561544	0.49603814
NC_010577	2	0.46888533	23.212732	0.5121111	0.48031372	23.191994	0.5243214
NC_010577	3	0.4877919	22.989368	0.5273673	0.5007384	23.104925	0.5406632
NC_010577	4	0.50340605	22.962185	0.53793776	0.518447	23.118195	0.5518355
NC_010577	5	0.5281041	22.572811	0.5616272	0.5416375	22.793375	0.5649981
NC_007109	1	0.44149226	25.004444	0.31927994	0.44350836	25.172941	0.31639132
NC_007109	2	0.4707556	24.260181	0.3299746	0.47483552	24.638819	0.32095882
NC_007109	3	0.48515594	24.123367	0.3351901	0.4909911	24.43153	0.31911367
NC_007109	4	0.4994649	23.609907	0.3307785	0.50576484	24.175419	0.32264715
NC_007109	5	0.5260252	23.325907	0.3323324	0.52850443	23.573805	0.33463222
NC_010571	1	0.58368456	22.457104	0.6357875	0.5788159	22.261623	0.6369156
NC_010571	2	0.61008507	22.644522	0.66266	0.60569876	22.417305	0.66019475
NC_010571	3	0.6220421	22.715698	0.66610897	0.61894995	22.772726	0.6636611
NC_010571	4	0.6341643	23.01599	0.6604719	0.6314422	22.954145	0.66008484
NC_010571	5	0.6532165	23.45817	0.6556195	0.65053	23.430698	0.65174776
NC_009632	1	0.31872675	25.210892	0.32343587	0.31463593	26.161333	0.31419635
NC_009632	2	0.35369846	24.39371	0.33526397	0.3543644	24.918697	0.32779828
NC_009632	3	0.37412134	24.007425	0.33642912	0.3718584	24.58633	0.33688486
NC_009632	4	0.3953283	23.400442	0.3411751	0.39308146	23.97079	0.34106013
NC_009632	5	0.44032744	22.47232	0.3499242	0.43143287	23.355639	0.3409992
NC_010572	1	0.42780036	22.06059	0.71270823	0.4213358	22.10985	0.7100079
NC_010572	2	0.472088	21.719551	0.7348339	0.4644801	21.890598	0.7354666
NC_010572	3	0.4895573	21.80367	0.7354155	0.479399	21.890614	0.7339709
NC_010572	4	0.50560343	21.762825	0.72830987	0.49335065	21.69456	0.73252016
NC_010572	5	0.53341633	21.502033	0.71172553	0.52174276	21.564503	0.7156626
NC_007520	1	0.25365448	23.878902	0.44638157	0.26461658	24.04699	0.44082627
NC_007520	2	0.27239466	23.568281	0.4410654	0.28611436	23.939896	0.43823412
NC_007520	3	0.28494546	23.509575	0.4397763	0.2998152	23.566048	0.44242272
NC_007520	4	0.29943022	23.216974	0.4379988	0.31341612	23.476316	0.44439933
NC_007520	5	0.32788867	22.900532	0.4359661	0.34007096	23.101976	0.44475874
NC_009633	1	0.31320083	24.455748	0.3743005	0.3036202	24.354351	0.38385564
NC_009633	2	0.3373813	23.936773	0.37705466	0.3249576	24.344986	0.38043025
NC_009633	3	0.35194588	23.791697	0.37621906	0.33826184	24.186115	0.3741817
NC_009633	4	0.366484	23.710268	0.37539127	0.35294163	23.98709	0.36965165
NC_009633	5	0.39611566	23.594929	0.37264118	0.3833558	24.02481	0.35666952
NC_009636	1	0.32234192	23.044008	0.6133065	0.3242457	23.141579	0.61453205
NC_009636	2	0.3520784	22.838976	0.6250712	0.3524835	22.876863	0.622806
NC_009636	3	0.36510032	22.67478	0.62582606	0.3650914	22.712492	0.6285828
NC_009636	4	0.37703192	22.543581	0.6254449	0.37704074	22.562426	0.6268414
NC_009636	5	0.39682946	22.237984	0.6217725	0.396776	22.394257	0.62482625
NC_009637	1	0.35950062	25.217241	0.33470556	0.37173733	24.82547	0.33896038
NC_009637	2	0.39524522	23.838652	0.3361758	0.40598735	23.926926	0.33607
NC_009637	3	0.41181335	23.940685	0.33898485	0.42184645	23.676828	0.34101292
NC_009637	4	0.42771468	23.78642	0.34837985	0.43721133	23.698282	0.34114167
NC_009637	5	0.4601712	23.422192	0.36115018	0.47151032	23.46044	0.36173496
