acc	quantile	meanTaiLe	ATle1	GCle1	ATle2	GCle2	ATle4	GCle4	meanTaiLa	ATla1	GCla1	ATla2	GCla2	ATla4	GCla4
NC_012483	4	0.49718088	0.098743565	0.11396661	-0.38624674	-0.25569087	-0.2393918	-0.12279021	0.49889404	0.08497785	0.11132447	-0.31086832	-0.30793616	-0.03022418	-0.07834086
NC_012483	5	0.51574033	0.10488966	0.1511773	-0.45192096	-0.22264189	-0.20041777	0.1383839	0.51643646	0.12381591	0.14298388	-0.3353509	-0.23984201	-0.037534572	0.11916717
NC_016831	1	0.31045493	0.06159765	0.15501909	-0.24235137	-0.24687818	-0.15076013	0.20405577	0.31837067	0.07792365	0.099838786	-0.18502904	-0.37438104	-0.06775458	0.055716652
NC_016831	2	0.34677032	0.066811904	0.16051261	-0.25339186	-0.29112348	-0.20799348	0.20021512	0.3539742	0.06445073	0.12038373	-0.20138374	-0.40861556	-0.16273001	0.04881687
NC_016831	3	0.36499754	0.1050219	0.16932066	-0.23929806	-0.31279472	-0.23467301	0.1798351	0.37249917	0.087666385	0.13415736	-0.17604329	-0.39730015	-0.19336545	0.035802737
NC_016831	4	0.3842819	0.10401002	0.18918107	-0.19633067	-0.36646602	-0.28463364	0.17084756	0.39034915	0.11340531	0.1621935	-0.15174092	-0.4376633	-0.23900735	0.020717738
NC_016831	5	0.42280254	0.1551243	0.21717988	-0.023497788	-0.42710525	-0.47417173	0.10863519	0.42267364	0.16045175	0.19904444	-0.028534122	-0.48817286	-0.3610906	-0.024919325
NC_013202	1	0.50249714	0.03843715	0.18721816	-0.11941659	-0.4603986	-0.008065186	-0.056792043	0.5073211	0.05099787	0.20432398	-0.086695276	-0.45188573	0.067408785	-0.055095695
NC_013202	2	0.533473	-0.0014193428	0.20151956	-0.069050126	-0.49495792	0.016443208	-0.08100495	0.5371006	0.015994536	0.2049475	-0.041455638	-0.47380462	0.20098181	-0.063680805
NC_013202	3	0.5443808	0.071952246	0.21203758	0.015975527	-0.44601646	0.042276423	-0.10861367	0.5467089	0.08565176	0.22968811	0.048114434	-0.43259448	0.19000636	-0.09438269
NC_013202	4	0.5536559	0.14113253	0.2242105	0.114798054	-0.38567743	0.067379676	-0.14983411	0.5554491	0.1393864	0.23914793	0.11751497	-0.3864853	0.23092784	-0.13739173
NC_013202	5	0.5694813	0.17627804	0.23515113	0.19618121	-0.37250084	0.13945262	-0.1521988	0.5693853	0.18690553	0.25083715	0.19585575	-0.35961145	0.23523483	-0.17323215
NC_016830	1	0.24170388	0.06627987	0.15881431	-0.28833905	-0.26548642	-0.20662366	0.031057514	0.24290495	0.08034039	0.13515207	-0.20034729	-0.3424603	-0.07876795	-0.02294309
NC_016830	2	0.26518595	0.061747722	0.16642821	-0.27667996	-0.30959752	-0.2758418	0.0074263974	0.26959515	0.083489664	0.14892283	-0.16341339	-0.39806506	-0.1501682	-0.0682303
NC_016830	3	0.27789634	0.06396539	0.17638564	-0.22265792	-0.35122174	-0.33934668	-0.017300585	0.28232908	0.08087411	0.15891604	-0.11816643	-0.43445793	-0.18274345	-0.092679635
NC_016830	4	0.28898114	0.084895074	0.19524051	-0.15739575	-0.38306698	-0.37535697	-0.05757881	0.29392338	0.08140223	0.17462616	-0.031202592	-0.46663138	-0.21755753	-0.11077432
NC_016830	5	0.30913305	0.108732335	0.22141397	0.02047462	-0.41592816	-0.4959587	-0.10532736	0.31234092	0.106357984	0.1928227	0.110836856	-0.49828967	-0.28508398	-0.14450558
NC_013203	1	0.561465	0.070615195	0.15212058	-0.249837	0.023508495	-0.24574804	-0.09815519	0.56414044	0.09164781	0.10049934	-0.12916158	-0.29758397	-0.1605828	-0.3138138
NC_013203	2	0.59845597	0.10184634	0.1438537	-0.3124426	0.013297151	-0.32432333	-0.1878485	0.5979944	0.10382514	0.09718513	-0.112945266	-0.2723484	-0.23798548	-0.3986961
NC_013203	3	0.61623317	0.09547046	0.14332771	-0.31896055	0.07346418	-0.36206037	-0.23239437	0.61697745	0.112314776	0.10094903	-0.15450792	-0.22622016	-0.2889255	-0.4561947
NC_013203	4	0.63422763	0.118757404	0.14935073	-0.36673427	0.04271408	-0.40039214	-0.32030824	0.634557	0.12318527	0.10200624	-0.17644772	-0.17589577	-0.3238019	-0.44947302
NC_013203	5	0.66759753	0.1612051	0.1554895	-0.35005507	0.03275252	-0.37186736	-0.35137728	0.66989374	0.17051378	0.1327214	-0.12246264	-0.18472782	-0.29884577	-0.45489505
NC_012489	1	0.45268327	-0.011843712	0.14686388	-0.4290429	-0.35486135	-0.0156907	0.078038	0.45101896	0.005797165	0.11893813	-0.33768353	-0.40618053	0.08204929	-0.004153191
NC_012489	2	0.49534905	0.013883124	0.14475	-0.45450807	-0.34341305	-0.084547505	0.079942696	0.49205005	0.009629858	0.12823729	-0.3643537	-0.3948492	0.025728235	-0.00015529046
NC_012489	3	0.5170861	0.025358126	0.13853484	-0.45408162	-0.32752502	-0.123848855	0.082936525	0.51246524	0.023981314	0.12881325	-0.35987547	-0.3892857	-0.023594767	-0.007310906
NC_012489	4	0.53658	0.046569653	0.14635575	-0.42302638	-0.30151582	-0.21654502	0.07401653	0.5331429	0.055935312	0.13482998	-0.3420216	-0.3467024	-0.10838608	-0.018104874
NC_012489	5	0.56321836	0.09904983	0.14278065	-0.39392266	-0.27944165	-0.38526613	0.06797104	0.56054205	0.086683266	0.13944626	-0.3086775	-0.3331605	-0.25736567	-0.013873954
NC_013204	1	0.49197713	0.018724417	0.2074458	-0.21151096	-0.28706163	-0.23410077	0.051136244	0.4720759	0.060206585	0.16414179	0.03237367	-0.39322376	0.026944585	-0.09829963
NC_013204	2	0.5500915	0.0072036674	0.18631293	-0.23471507	-0.32892975	-0.31150708	0.010817182	0.53729093	0.044935238	0.16233088	0.04656245	-0.4340272	0.09341132	-0.093657255
NC_013204	3	0.57109034	0.01581169	0.1992425	-0.23073635	-0.33301786	-0.330957	0.022044364	0.56356376	0.021380655	0.17945676	0.044251725	-0.40955457	0.0663605	-0.10042655
NC_013204	4	0.5879401	0.053227246	0.20384018	-0.2226611	-0.32256606	-0.3465641	-0.0056553325	0.5807793	0.070052825	0.18030539	0.07156221	-0.37370992	0.05420466	-0.122179784
NC_013204	5	0.60756785	0.12360836	0.22461055	-0.1319243	-0.26689926	-0.4077099	-0.055693835	0.6051216	0.12975849	0.21565706	0.14881694	-0.36057544	0.03064067	-0.13901266
NC_012488	1	0.33889344	0.07870702	0.22191852	-0.12601408	-0.20057228	-0.020104619	0.33251768	0.3322585	0.0017526661	0.15427937	-0.16801977	-0.4180382	-0.14630188	0.09242646
NC_012488	2	0.37108314	0.14654538	0.21134634	-0.062095117	-0.2757724	0.010620001	0.21124113	0.36495513	0.10709908	0.14570871	-0.09945878	-0.40801984	-0.13067041	-0.056050703
NC_012488	3	0.39247823	0.19708315	0.20644623	-0.01550205	-0.3368731	0.024156662	0.16556919	0.38865688	0.17041494	0.1491177	-0.053552903	-0.45124716	-0.113454476	-0.111724645
NC_012488	4	0.41521674	0.2343377	0.2086928	0.035629377	-0.41933146	0.048004378	0.06526273	0.4090194	0.19588754	0.15839337	0.026449643	-0.530315	-0.094588056	-0.19857113
NC_012488	5	0.45576376	0.25215587	0.2185136	0.14199084	-0.6029674	0.0019645435	-0.054762065	0.44767	0.25316522	0.18510406	0.11953436	-0.6721689	-0.08796296	-0.28402793
NC_013205	1	0.38155612	0.020684956	0.19636641	-0.206212	-0.24878755	-0.048069533	0.10175943	0.36814526	0.022259302	0.14707169	-0.18238601	-0.32662052	0.01986755	0.008855257
NC_013205	2	0.43104735	-0.002751398	0.17223734	-0.2668936	-0.2641243	-0.09820251	0.07773126	0.41865194	-0.017258184	0.14125441	-0.17472528	-0.3346707	-0.0036348086	-0.0037278659
NC_013205	3	0.45537868	0.02441195	0.17422214	-0.27765727	-0.25020882	-0.11207818	0.069850564	0.44410026	-0.027333882	0.1255773	-0.2175431	-0.37049127	0.0066648894	-0.022172626
NC_013205	4	0.47810304	0.042460285	0.17304139	-0.3059896	-0.23394616	-0.110958636	0.07387589	0.46888632	0.009092512	0.13887548	-0.20587002	-0.3405971	-0.011942907	-0.011677511
NC_013205	5	0.5103642	0.10491068	0.18071254	-0.29037455	-0.19991131	-0.17615385	0.07113118	0.5023087	0.08750445	0.14568125	-0.17161113	-0.28760365	-0.04356919	-0.015458725
NC_016829	1	0.50725925	0.14903569	0.11324714	-0.057523377	-0.30621368	-0.076128244	-0.14828898	0.49923292	0.12253813	0.113752745	-0.08688245	-0.2569089	-0.1456709	-0.054545455
NC_016829	2	0.5350639	0.18568806	0.11212996	-0.0006940501	-0.34121355	-0.045448728	-0.15777262	0.5283494	0.20299272	0.114596404	-0.035316575	-0.37635967	-0.09675835	-0.20173536
NC_016829	3	0.54841983	0.2387288	0.095556065	0.014818024	-0.39458525	-0.05536664	-0.29514563	0.5432439	0.22720075	0.10853572	0.010733629	-0.43583384	-0.100166544	-0.2599119
NC_016829	4	0.5616294	0.24942888	0.10784876	0.07337751	-0.52280235	-0.031731304	-0.24324325	0.5582155	0.21782953	0.103707105	0.043686636	-0.5588585	-0.06367432	-0.19720767
NC_016829	5	0.5901024	0.25426808	0.16608956	0.17992453	-0.5746421	0.014458464	-0.2578125	0.5853656	0.265892	0.15263212	0.1826087	-0.59847766	0.00044722718	-0.36263737
NC_016826	1	0.24462436	0.09644288	0.19714226	-0.20609212	-0.013722731	-0.19856036	0.03628057	0.24584025	0.12548576	0.12569623	-0.10561238	-0.27069074	-0.11418833	-0.24239351
NC_016826	2	0.27004656	0.1452467	0.18778636	-0.19199641	-0.012900792	-0.20640585	0.0079667475	0.26919723	0.13852596	0.112734236	-0.0818531	-0.38293594	-0.18677686	-0.36188078
NC_016826	3	0.28649563	0.18108025	0.18291779	-0.12501611	-0.10813581	-0.21049523	-0.049558725	0.28506508	0.14224929	0.11940721	-0.047883064	-0.46037945	-0.23309179	-0.4322692
NC_016826	4	0.30289426	0.19622971	0.18573424	-0.053001013	-0.2213667	-0.23999885	-0.105613254	0.29948306	0.21136355	0.12949355	0.043891653	-0.5219268	-0.26827586	-0.5210051
NC_016826	5	0.32923758	0.22493045	0.17534316	0.147391	-0.46642834	-0.29339084	-0.22747138	0.3249829	0.24394716	0.14616433	0.1732225	-0.54916346	-0.30085227	-0.5363091
NC_003272	1	0.18563905	0.13400012	0.15007874	-0.09111699	-0.17737208	-0.10434977	-0.09915136	0.18534978	0.123160355	0.15403953	-0.09234033	-0.1780434	-0.10124514	-0.08583854
NC_003272	2	0.20140958	0.13136733	0.14133224	-0.0850051	-0.1762741	-0.108356655	-0.11838226	0.20148586	0.13374764	0.14135468	-0.084521234	-0.20324217	-0.09503839	-0.13791867
NC_003272	3	0.20951566	0.13929974	0.14120327	-0.07580799	-0.22850437	-0.09964564	-0.16639805	0.20968243	0.13678554	0.14153118	-0.07495536	-0.21650441	-0.10754841	-0.15986769
NC_003272	4	0.21757647	0.13163719	0.14009212	-0.073350474	-0.2629535	-0.09324375	-0.21807544	0.2170977	0.14479394	0.14094056	-0.061598606	-0.2559935	-0.105910234	-0.19487669
NC_003272	5	0.2313189	0.12365532	0.14278832	-0.041679505	-0.3202393	-0.07231994	-0.2556192	0.23032929	0.15005223	0.1479486	-0.035277102	-0.34287253	-0.08889238	-0.26718926
NC_012491	1	0.30910066	0.07704027	0.19714446	-0.17696963	-0.09703499	0.029313968	0.13575882	0.305613	0.040048324	0.11800813	-0.17007068	-0.22594881	-0.060507864	-0.10691052
NC_012491	2	0.34029567	0.10669856	0.19377747	-0.16573451	-0.086842574	0.044035066	0.1338456	0.33688837	0.07247587	0.11952305	-0.17449845	-0.2147274	-0.04699714	-0.11680043
NC_012491	3	0.3592814	0.13522376	0.18723425	-0.14291014	-0.0876365	0.057425972	0.120319955	0.3554938	0.095630944	0.12522292	-0.15286067	-0.2125509	-0.050799	-0.10216857
NC_012491	4	0.38095257	0.1631158	0.1987577	-0.12104722	-0.10879193	0.06950155	0.10973289	0.3754805	0.14211527	0.13513581	-0.089479804	-0.21088958	-0.024423769	-0.12717673
NC_012491	5	0.4302446	0.2007088	0.21517345	0.0038952609	-0.19950406	0.0018593532	0.074376464	0.41486815	0.19289166	0.1653429	-0.011477046	-0.28751346	-0.03268999	-0.118049756
NC_012490	1	0.3057798	0.012696937	0.18517245	-0.2168693	-0.3709429	-0.029861776	0.037001874	0.2971294	0.048849437	0.13211097	-0.038134564	-0.47275767	0.11693102	-0.15541922
NC_012490	2	0.3378112	0.0017355813	0.1784983	-0.23255056	-0.3614263	-0.069927186	0.01623766	0.33208504	0.034220096	0.12893678	-0.081072554	-0.45503083	0.07624019	-0.15947722
NC_012490	3	0.35644856	0.0020750493	0.1742438	-0.25901875	-0.3390311	-0.13593854	0.009065327	0.35097694	0.018372599	0.1344391	-0.08172395	-0.4469878	0.037395388	-0.17532119
NC_012490	4	0.37439176	0.026790008	0.16647393	-0.25027522	-0.32217586	-0.17372154	-0.050878637	0.36856544	0.038544394	0.13670513	-0.11679009	-0.4064308	-0.019678943	-0.1932235
NC_012490	5	0.40061533	0.08456169	0.16640717	-0.20314999	-0.25543913	-0.27070123	-0.18084176	0.39586896	0.06719949	0.14571221	-0.08178566	-0.3457255	-0.07538576	-0.282157
NC_016822	1	0.33508736	0.06476964	0.16093798	-0.25929642	-0.277854	-0.15576401	0.18719843	0.33650178	0.05395994	0.13364817	-0.23105118	-0.36112514	-0.12087157	0.0920352
NC_016822	2	0.35759112	0.081435286	0.16830349	-0.20169194	-0.3562937	-0.18707635	0.1808477	0.35856366	0.08051379	0.13753349	-0.19281454	-0.39334652	-0.16593422	0.08672843
NC_016822	3	0.37243515	0.10966023	0.16479526	-0.1578304	-0.34879312	-0.19742936	0.16791436	0.3741748	0.09639995	0.15311986	-0.1303478	-0.40592653	-0.18520576	0.07170721
NC_016822	4	0.38765916	0.1407985	0.18292268	-0.10040817	-0.3864184	-0.27107206	0.1411845	0.3890532	0.13156715	0.16318557	-0.12043473	-0.42782286	-0.2072533	0.07816532
NC_016822	5	0.42202196	0.1801323	0.21165459	0.0759526	-0.4462324	-0.42174962	0.13038906	0.41707546	0.17103894	0.19151846	0.05024904	-0.4888249	-0.33517984	0.04816923
NC_016816	1	0.32840338	0.07286067	0.14226797	-0.23348047	-0.3100533	-0.14635159	0.10575548	0.33000487	0.067163646	0.12199108	-0.21539328	-0.33369774	-0.14608455	0.04024493
NC_016816	2	0.36246774	0.07359606	0.15148187	-0.2589033	-0.3530909	-0.20508225	0.102866426	0.36704636	0.047562532	0.13180295	-0.27121663	-0.39011735	-0.21420683	0.0551714
NC_016816	3	0.38123104	0.07675735	0.16354023	-0.26501372	-0.36127248	-0.23065569	0.084903	0.38526616	0.08299028	0.14413331	-0.2337409	-0.387284	-0.246761	0.034341898
NC_016816	4	0.40108168	0.112982586	0.18267529	-0.2164595	-0.36934	-0.2684009	0.0678398	0.40482387	0.105592474	0.15876229	-0.20781784	-0.3919524	-0.29007885	0.016681818
NC_016816	5	0.44633123	0.17231256	0.20976122	-0.034617897	-0.36922437	-0.3848271	0.046117183	0.44036394	0.16052832	0.18460432	-0.088413544	-0.41123077	-0.35135776	-0.007915568
NC_006348	1	0.40525767	0.06815712	0.14265102	-0.25755864	-0.3345519	-0.03408929	0.089504324	0.39773405	0.084649384	0.10042538	-0.13584097	-0.3588267	-0.001712003	0.014168531
NC_006348	2	0.4790034	0.078513846	0.12634645	-0.26682693	-0.29355153	-0.13312545	0.09619332	0.4784047	0.08765357	0.10908371	-0.16097856	-0.33735085	0.013422819	0.04585887
NC_006348	3	0.49924213	0.053788327	0.1290103	-0.301994	-0.33947107	-0.18722272	0.07807674	0.5005213	0.059551645	0.103469454	-0.16275047	-0.37864077	-0.006202116	0.033576433
NC_006348	4	0.51394725	0.041662764	0.13773558	-0.2663013	-0.3824887	-0.20299086	0.07855212	0.5150888	0.02720637	0.11091846	-0.15938795	-0.45783007	0.045903046	0.041323204
NC_006348	5	0.5342126	-0.0015665906	0.14238673	-0.25748676	-0.47277257	-0.18657635	0.09128107	0.5361525	-0.015238314	0.12694173	-0.16486539	-0.5341949	-0.022343822	0.039633356
NC_006347	1	0.19962518	0.10245196	0.21416175	-0.25096408	-0.0106125325	-0.18622519	0.16054513	0.2022745	0.1661754	0.14196615	-0.07457487	-0.28545162	0.023514144	-0.08495361
NC_006347	2	0.22304256	0.12625125	0.20626429	-0.25493547	-0.037930943	-0.20047796	0.15633504	0.22779374	0.16895534	0.16744071	-0.0794718	-0.34456366	0.045693435	-0.0791582
NC_006347	3	0.23536508	0.13496923	0.21321544	-0.27696216	-0.075324915	-0.20361476	0.13227487	0.24314648	0.17076382	0.18182123	-0.05088769	-0.4014158	0.069560796	-0.07322866
NC_006347	4	0.24677269	0.15349565	0.21804544	-0.28268552	-0.094334014	-0.19561031	0.10458026	0.25719273	0.18002278	0.19235793	-0.03495933	-0.40886676	0.08186158	-0.07857841
NC_006347	5	0.26453608	0.16156733	0.22611527	-0.22443904	-0.15837727	-0.21203579	0.08470523	0.27688262	0.17485866	0.2153026	0.013424312	-0.44277164	0.02239407	-0.087978475
NC_016818	1	0.33848146	0.07999804	0.15943158	-0.2219406	-0.28566402	-0.18128748	0.16356131	0.34583148	0.10072726	0.11834306	-0.17218225	-0.35775998	-0.10922912	0.056763925
NC_016818	2	0.3746885	0.06793238	0.14975467	-0.22947691	-0.3591701	-0.2608485	0.17277789	0.3816155	0.08077137	0.12263209	-0.18571326	-0.41219687	-0.19446419	0.08514636
NC_016818	3	0.39295527	0.089480266	0.16530468	-0.20766135	-0.4079441	-0.30571362	0.15885778	0.400898	0.08036385	0.13947377	-0.15628861	-0.46079478	-0.24372572	0.080784656
NC_016818	4	0.41266057	0.1123549	0.1782613	-0.12433312	-0.43036288	-0.36171922	0.13907091	0.4188581	0.11052301	0.16147079	-0.10305051	-0.4812703	-0.2886008	0.05815575
NC_016818	5	0.45372352	0.16479558	0.21444629	0.07023872	-0.48026994	-0.47472036	0.07928313	0.4517258	0.15296254	0.18680605	0.04124508	-0.5232851	-0.36691573	0.015626092
NC_016812	1	0.3243554	0.024865218	0.17350693	-0.23421536	-0.33280426	-0.13809268	-0.07034061	0.31941083	0.04415592	0.14534605	-0.16261995	-0.36182213	-0.078343354	-0.11359102
NC_016812	2	0.35802564	0.011997234	0.16743462	-0.27084506	-0.34977514	-0.22819579	-0.09507371	0.3558694	0.038358442	0.14370368	-0.19929226	-0.34729588	-0.12461774	-0.15198483
NC_016812	3	0.3721694	0.045547634	0.17152613	-0.26151022	-0.3084365	-0.2513925	-0.123091854	0.37250692	0.039946944	0.1403898	-0.20851964	-0.3597098	-0.16698535	-0.16931199
NC_016812	4	0.38468206	0.07542922	0.16496846	-0.21814907	-0.26695454	-0.31502745	-0.1355703	0.38588366	0.09355995	0.14863306	-0.16202946	-0.29780143	-0.20737095	-0.19317167
NC_016812	5	0.40378293	0.13514885	0.16334175	-0.0926809	-0.19296901	-0.3291536	-0.15384504	0.40324387	0.12963098	0.14355808	-0.077137284	-0.25182536	-0.21735255	-0.18457648
NC_016811	1	0.26606908	0.055228718	0.16747029	-0.25825164	-0.031431735	-0.18643795	-0.010423453	0.2709497	0.07568822	0.10518791	-0.21206516	-0.2870933	-0.10961528	-0.22818926
NC_016811	2	0.27659968	0.10007594	0.17444122	-0.20462441	0.011439927	-0.17182131	-0.046490777	0.28264815	0.13303526	0.10865042	-0.12712416	-0.2802796	-0.087923214	-0.23391442
NC_016811	3	0.28267497	0.12992956	0.17621112	-0.16482913	0.02389749	-0.15032081	-0.03825896	0.28893074	0.16407245	0.1098192	-0.08933689	-0.25444248	-0.07705575	-0.23725939
NC_016811	4	0.2885136	0.16297315	0.17552085	-0.111698195	0.039121114	-0.130811	-0.051501654	0.29565334	0.19036926	0.12283659	-0.038485065	-0.25878477	-0.06554275	-0.26814774
NC_016811	5	0.30101225	0.21785396	0.18773547	-0.025533298	0.03054361	-0.10413296	-0.07805243	0.30849516	0.24447751	0.113666855	0.062208194	-0.23310654	-0.052297164	-0.2453099
NC_016810	1	0.301707	0.06138176	0.1665389	-0.2538993	-0.2586343	-0.14648342	0.19022556	0.3083317	0.0631631	0.11359321	-0.19940421	-0.39656764	-0.075122945	0.03156872
NC_016810	2	0.33370757	0.07909166	0.16559897	-0.26535055	-0.30564898	-0.19764635	0.18790941	0.34249032	0.066800624	0.13016582	-0.19632664	-0.4108738	-0.15975791	0.050836705
NC_016810	3	0.35273114	0.09951182	0.16738527	-0.22003159	-0.31470284	-0.22363064	0.17525405	0.36134902	0.0935887	0.14248455	-0.20388155	-0.4210077	-0.19241339	0.020200558
NC_016810	4	0.37340626	0.12066843	0.18687496	-0.19197442	-0.35854378	-0.28732017	0.15466577	0.38001138	0.1280689	0.16030449	-0.12672119	-0.4271385	-0.24998613	0.014554686
NC_016810	5	0.41577944	0.15858243	0.21496649	-0.014400086	-0.4232686	-0.4683054	0.117668524	0.4151856	0.1682031	0.19525863	-0.013864624	-0.47222954	-0.36244985	-0.015467355
NC_016803	1	0.38196272	0.08722493	0.20781149	-0.06789621	-0.3372661	-0.15794528	-0.13695693	0.38128936	0.07952817	0.17095241	0.050155796	-0.43560854	0.0013377926	-0.17042881
NC_016803	2	0.41809085	0.055624202	0.2022754	-0.048910007	-0.38375598	-0.228471	-0.1641282	0.41726682	0.07252021	0.16727276	0.21638721	-0.4403888	0.012462108	-0.21641217
NC_016803	3	0.42982712	0.05882165	0.2081113	0.01234233	-0.37760052	-0.27329367	-0.18778609	0.43046525	0.073982194	0.1734114	0.2351107	-0.41692612	-0.013854352	-0.2200806
NC_016803	4	0.43964115	0.06519772	0.20830406	0.03776579	-0.35571173	-0.2972441	-0.1911964	0.44088337	0.06083687	0.18446344	0.29766235	-0.4093863	-0.023027558	-0.23569097
NC_016803	5	0.454854	0.011465381	0.23157091	0.07134122	-0.38066888	-0.3328364	-0.21019255	0.45876917	0.026893485	0.19956692	0.33954275	-0.40251887	-0.10809628	-0.26017743
NC_016804	1	0.63375574	0.02120663	0.18038322	-0.2731053	-0.4140397	-0.05258227	0.018340105	0.61621803	0.04598449	0.1507633	-0.20531228	-0.4833707	0.07458172	-0.06933258
NC_016804	2	0.69730246	0.009110405	0.1971016	-0.3138587	-0.4296121	-0.0975549	0.037506685	0.6873007	0.03222931	0.14957085	-0.2011707	-0.48385376	0.053523574	-0.046630148
NC_016804	3	0.72755283	0.029378237	0.19804448	-0.3010088	-0.4091112	-0.14630032	0.02118863	0.7177314	0.021863736	0.17435473	-0.24361911	-0.47380215	0.019984892	-0.05260665
NC_016804	4	0.7521041	0.021017099	0.20015512	-0.36654437	-0.3913858	-0.16948134	0.043195967	0.7442764	0.058308456	0.2210636	-0.25055096	-0.49690074	-0.020899752	-0.119570926
NC_016804	5	0.78275394	0.045267627	0.19143765	-0.26783103	-0.35421512	-0.1868015	0.03854053	0.776788	0.04258043	0.17581183	-0.21572626	-0.43482426	-0.0017163699	-0.041007552
NC_016805	1	0.32760406	0.10831588	0.1966821	-0.1978508	-0.1340834	-0.031341	0.12917042	0.32324734	0.07259488	0.11012783	-0.17804763	-0.40306515	-0.032214157	-0.2847011
NC_016805	2	0.3592952	0.14053787	0.16904217	-0.17991653	-0.0937459	-0.04296151	0.121558316	0.35476634	0.11874758	0.105661556	-0.1495427	-0.36341757	-0.08466819	-0.1871961
NC_016805	3	0.3759973	0.16924389	0.17887053	-0.1629359	-0.07525407	-0.048873667	0.094828986	0.3706975	0.18007189	0.11730918	-0.13583939	-0.34418356	-0.08471134	-0.24657534
NC_016805	4	0.3931902	0.19526324	0.18245298	-0.17290616	-0.053788316	-0.063687295	0.058764525	0.38572335	0.1681698	0.1144806	-0.13291205	-0.33174565	-0.0926893	-0.29908258
