"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"GLYtex"	"Glycine transport via diffusion (extracellular to periplasm)"	"gly[e] <==> gly[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"GMAND"	"GDP-D-mannose dehydratase"	"[c] : gdpmann --> gdpddman + h2o"	"Irreversible"	"c"	0	1000	0	"b2053"	"Cell Envelope Biosynthesis"
"GMHEPAT"	"D-glycero-D-manno-hepose 1-phosphate adenyltransferase"	"[c] : atp + gmhep1p + h --> adphep_DASH_DD + ppi"	"Irreversible"	"c"	0	1000	0	"b3052"	"Lipopolysaccharide Biosynthesis / Recycling"
"GMHEPK"	"D-glycero-D-manno-heptose 7-phosphate kinase"	"[c] : atp + gmhep7p --> adp + gmhep17bp + h"	"Irreversible"	"c"	0	1000	0	"b3052"	"Lipopolysaccharide Biosynthesis / Recycling"
"GMHEPPA"	"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase"	"[c] : gmhep17bp + h2o --> gmhep1p + pi"	"Irreversible"	"c"	0	1000	0	"b0200"	"Lipopolysaccharide Biosynthesis / Recycling"
"GMPR"	"GMP reductase"	"[c] : gmp + (2) h + nadph --> imp + nadp + nh4"	"Irreversible"	"c"	0	1000	0	"b0104"	"Purine and Pyrimidine Biosynthesis"
"GMPS2"	"GMP synthase"	"[c] : atp + gln_DASH_L + h2o + xmp --> amp + glu_DASH_L + gmp + (2) h + ppi"	"Irreversible"	"c"	0	1000	0	"b2507"	"Purine and Pyrimidine Biosynthesis"
"GMPtex"	"GMP transport via diffusion (extracellular to periplasm)"	"gmp[e] <==> gmp[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b1377 or b2215 or b0241 or b0929)"	"Transport, Outer Membrane Porin"
"GND"	"phosphogluconate dehydrogenase"	"[c] : 6pgc + nadp --> co2 + nadph + ru5p_DASH_D"	"Irreversible"	"c"	0	1000	0	"b2029"	"Pentose Phosphate Pathway"
"GNK"	"gluconokinase"	"[c] : atp + glcn --> 6pgc + adp + h"	"Irreversible"	"c"	0	1000	0	"(b4268 or b3437)"	"Alternate Carbon Metabolism"
"GOFUCR"	"GDP-4-oxo-L-fucose reductase"	"[c] : gdpofuc + h + nadph --> gdpfuc + nadp"	"Irreversible"	"c"	0	1000	0	"b2052"	"Cell Envelope Biosynthesis"
"GP4GH"	"Gp4G hydrolase"	"[c] : gp4g + h2o --> (2) gdp + (2) h"	"Irreversible"	"c"	0	1000	0	"b0049"	"Nucleotide Salvage Pathway"
"GPDDA1"	"Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)"	"[c] : g3pc + h2o --> chol + glyc3p + h"	"Irreversible"	"c"	0	1000	0	"b3449"	"Glycerophospholipid Metabolism"
"GPDDA1pp"	"Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)"	"[p] : g3pc + h2o --> chol + glyc3p + h"	"Irreversible"	"p"	0	1000	0	"b2239"	"Glycerophospholipid Metabolism"
"GPDDA2"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)"	"[c] : g3pe + h2o --> etha + glyc3p + h"	"Irreversible"	"c"	0	1000	0	"b3449"	"Glycerophospholipid Metabolism"
"GPDDA2pp"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)"	"[p] : g3pe + h2o --> etha + glyc3p + h"	"Irreversible"	"p"	0	1000	0	"b2239"	"Glycerophospholipid Metabolism"
"GPDDA3"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)"	"[c] : g3ps + h2o --> glyc3p + h + ser_DASH_L"	"Irreversible"	"c"	0	1000	0	"b3449"	"Glycerophospholipid Metabolism"
"GPDDA3pp"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)"	"[p] : g3ps + h2o --> glyc3p + h + ser_DASH_L"	"Irreversible"	"p"	0	1000	0	"b2239"	"Glycerophospholipid Metabolism"
"GPDDA4"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)"	"[c] : g3pg + h2o --> glyc + glyc3p + h"	"Irreversible"	"c"	0	1000	0	"b3449"	"Glycerophospholipid Metabolism"
"GPDDA4pp"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)"	"[p] : g3pg + h2o --> glyc + glyc3p + h"	"Irreversible"	"p"	0	1000	0	"b2239"	"Glycerophospholipid Metabolism"
"GPDDA5"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)"	"[c] : g3pi + h2o --> glyc3p + h + inost"	"Irreversible"	"c"	0	1000	0	"b3449"	"Glycerophospholipid Metabolism"
"GPDDA5pp"	"Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)"	"[p] : g3pi + h2o --> glyc3p + h + inost"	"Irreversible"	"p"	0	1000	0	"b2239"	"Glycerophospholipid Metabolism"
"GRTT"	"geranyltranstransferase"	"[c] : grdp + ipdp --> frdp + ppi"	"Irreversible"	"c"	0	1000	0	"b0421"	"Cofactor and Prosthetic Group Biosynthesis"
"GRXR"	"glutaredoxin reductase"	"[c] : grxox + (2) gthrd --> grxrd + gthox"	"Irreversible"	"c"	0	1000	0	"(b1064 or b3610 or b1654 or b0849)"	"Unassigned"
"GSNK"	"guanosine kinase"	"[c] : atp + gsn --> adp + gmp + h"	"Irreversible"	"c"	0	1000	0	"b0477"	"Nucleotide Salvage Pathway"
"GSNt2pp"	"guanosine transport in via proton symport (periplasm)"	"gsn[p] + h[p] --> gsn[c] + h[c]"	"Irreversible"	"c, p"	0	1000	0	"b2964"	"Transport, Inner Membrane"
"GSNtex"	"guanosine transport via diffusion (extracellular to periplasm)"	"gsn[e] <==> gsn[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"GSPMDA"	"Glutathionylspermidine amidase"	"[c] : gtspmd + h2o --> gthrd + spmd"	"Irreversible"	"c"	0	1000	0	"b2988"	"Arginine and Proline Metabolism"
"GSPMDS"	"Glutathionylspermidine synthetase"	"[c] : atp + gthrd + spmd --> adp + gtspmd + h + pi"	"Irreversible"	"c"	0	1000	0	"b2988"	"Arginine and Proline Metabolism"
"GTHOXtex"	"glutathione (ox) transport via diffusion (extracellular to periplasm)"	"gthox[e] <==> gthox[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"GTHOr"	"glutathione oxidoreductase"	"[c] : gthox + h + nadph <==> (2) gthrd + nadp"	"Reversible"	"c"	-1000	1000	0	"b3500"	"Cofactor and Prosthetic Group Biosynthesis"
"GTHPi"	"glutathione peridoxase"	"[c] : (2) gthrd + h2o2 --> gthox + (2) h2o"	"Irreversible"	"c"	0	1000	0	"b1710"	"Unassigned"
"GTHRDHpp"	"glutathione hydralase (periplasmic)"	"[p] : gthrd + h2o --> cgly + glu_DASH_L"	"Irreversible"	"p"	0	1000	0	"b3447"	"Cofactor and Prosthetic Group Biosynthesis"
"GTHRDabc2pp"	"glutathione export via ABC system (cytoplasm to periplasm)"	"atp[c] + gthrd[c] + h2o[c] --> adp[c] + h[c] + pi[c] + gthrd[p]"	"Irreversible"	"c, p"	0	1000	0	"(b0886 and b0887)"	"Transport, Inner Membrane"
"GTHRDabcpp"	"Reduced glutathione via ABC system (periplasm)"	"atp[c] + h2o[c] + gthrd[p] --> adp[c] + gthrd[c] + h[c] + pi[c]"	"Irreversible"	"c, p"	0	1000	0	"(b0829 and b0830 and b0831 and b0832)"	"Transport, Inner Membrane"
"GTHRDtex"	"glutathione transport via diffusion (extracellular to periplasm)"	"gthrd[e] <==> gthrd[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"GTHS"	"glutathione synthetase"	"[c] : atp + glucys + gly --> adp + gthrd + h + pi"	"Irreversible"	"c"	0	1000	0	"b2947"	"Cofactor and Prosthetic Group Biosynthesis"
"GTPCI"	"GTP cyclohydrolase I"	"[c] : gtp + h2o --> ahdt + for + h"	"Irreversible"	"c"	0	1000	0	"b2153"	"Cofactor and Prosthetic Group Biosynthesis"
"GTPCII2"	"GTP cyclohydrolase II (25drapp)"	"[c] : gtp + (3) h2o --> 25drapp + for + (2) h + ppi"	"Irreversible"	"c"	0	1000	0	"b1277"	"Cofactor and Prosthetic Group Biosynthesis"
"GTPDPDP"	"guanosine-5'-triphosphate,3'-diphosphate diphosphatase"	"[c] : gdptp + h2o --> h + pi + ppgpp"	"Irreversible"	"c"	0	1000	0	"b3779"	"Cofactor and Prosthetic Group Biosynthesis"
"GTPDPK"	"GTP diphosphokinase"	"[c] : atp + gtp --> amp + gdptp + h"	"Irreversible"	"c"	0	1000	0	"b2784"	"Cofactor and Prosthetic Group Biosynthesis"
"GTPHs"	"GTP amine hydrolysis (spontaneous)"	"[c] : gtp + h + h2o --> nh4 + xtp"	"Irreversible"	"c"	0	1000	0	"s0001"	"Nucleotide Salvage Pathway"
"GTPtex"	"GTP transport via diffusion (extracellular to periplasm)"	"gtp[e] <==> gtp[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"GUACYC"	"guanylate cyclase"	"[c] : gtp --> 35cgmp + ppi"	"Irreversible"	"c"	0	1000	0	""	"Nucleotide Salvage Pathway"
"GUAD"	"guanine deaminase"	"[c] : gua + h + h2o --> nh4 + xan"	"Irreversible"	"c"	0	1000	0	"b2883"	"Nucleotide Salvage Pathway"
"GUAPRT"	"guanine phosphoribosyltransferase"	"[c] : gua + prpp --> gmp + ppi"	"Irreversible"	"c"	0	1000	0	"(b0238 or b0125)"	"Nucleotide Salvage Pathway"
"GUAt2pp"	"guanine transport in via proton symport (periplasm)"	"gua[p] + h[p] --> gua[c] + h[c]"	"Irreversible"	"c, p"	0	1000	0	"b3654"	"Transport, Inner Membrane"
"GUAtex"	"Guanine transport via diffusion (extracellular to periplasm)"	"gua[e] <==> gua[p]"	"Reversible"	"e, p"	-1000	1000	0	"b0411"	"Transport, Outer Membrane"
"GUAtpp"	"Guanine transport via diffusion (periplasm)"	"gua[p] <==> gua[c]"	"Reversible"	"c, p"	-1000	1000	0	""	"Transport, Inner Membrane"
"GUI1"	"glucuronate isomerase (D-glucuronate)"	"[c] : glcur <==> fruur"	"Reversible"	"c"	-1000	1000	0	"b3092"	"Alternate Carbon Metabolism"
"GUI2"	"glucuronate isomerase (D-galacturonate)"	"[c] : galur <==> tagur"	"Reversible"	"c"	-1000	1000	0	"b3092"	"Alternate Carbon Metabolism"
"GUR1PPpp"	"Glucuronate 1-phosphate phosphatase (periplasm)"	"[p] : glcur1p + h2o --> glcur + pi"	"Irreversible"	"p"	0	1000	0	""	"Alternate Carbon Metabolism"
"H2O2tex"	"hydrogen peroxide transport via diffusion (external)"	"h2o2[e] <==> h2o2[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"H2Otex"	"H2O transport via diffusion (extracellular to periplasm)"	"h2o[e] <==> h2o[p]"	"Reversible"	"e, p"	-1000	1000	0	"(s0001 or b0957 or b3875 or b2215 or b0241 or b1319 or b1377 or b0929)"	"Transport, Outer Membrane Porin"
"H2Otpp"	"H2O transport via diffusion (periplasm)"	"h2o[p] <==> h2o[c]"	"Reversible"	"c, p"	-1000	1000	0	"(s0001 or b0875)"	"Transport, Inner Membrane"
"H2SO"	"Hydrogen sulfide oxidation"	"[c] : h2s + (2) o2 --> (2) h + so4"	"Irreversible"	"c"	0	1000	0	""	"Inorganic Ion Transport and Metabolism"
"H2St1pp"	"h2s transport (periplasm)"	"h2s[c] --> h2s[p]"	"Irreversible"	"c, p"	0	1000	0	"s0001"	"Transport, Inner Membrane"
"H2Stex"	"h2s transport via diffusion (extracellular to periplasm)"	"h2s[e] <==> h2s[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"H2tex"	"hydrogen transport via diffusion (extracellular to periplasm)"	"h2[e] <==> h2[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"H2tpp"	"hydrogen transport diffusion (periplasm)"	"h2[p] <==> h2[c]"	"Reversible"	"c, p"	-1000	1000	0	"s0001"	"Transport, Inner Membrane"
"HACD1"	"3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)"	"[c] : aacoa + h + nadh <==> 3hbcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD2"	"3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)"	"[c] : 3ohcoa + h + nadh <==> 3hhcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD3"	"3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)"	"[c] : 3oocoa + h + nadh <==> 3hocoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD4"	"3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)"	"[c] : 3odcoa + h + nadh <==> 3hdcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD5"	"3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)"	"[c] : 3oddcoa + h + nadh <==> 3hddcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD6"	"3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)"	"[c] : 3otdcoa + h + nadh <==> 3htdcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD7"	"3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)"	"[c] : 3ohdcoa + h + nadh <==> 3hhdcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HACD8"	"3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal"	"[c] : 3oodcoa + h + nadh <==> 3hodcoa + nad"	"Reversible"	"c"	-1000	1000	0	"(b3846 or b2341)"	"Membrane Lipid Metabolism"
"HADPCOADH3"	"3-hydroxyadipyl-CoA dehydrogenase (NAD+)"	"[c] : 3hadpcoa + nad <==> h + nadh + oxadpcoa"	"Reversible"	"c"	-1000	1000	0	"b1395"	"Alternate Carbon Metabolism"
"HBZOPT"	"Hydroxybenzoate octaprenyltransferase"	"[c] : 4hbz + octdp --> 3ophb + ppi"	"Irreversible"	"c"	0	1000	0	"b4040"	"Cofactor and Prosthetic Group Biosynthesis"
"HCINNMt2rpp"	"3-hydroxycinnamic acid transport via proton symport, reversible (periplasm)"	"3hcinnm[p] + h[p] <==> 3hcinnm[c] + h[c]"	"Reversible"	"c, p"	-1000	1000	0	"b0353"	"Transport, Inner Membrane"
"HCINNMtex"	"3-hydroxycinnamic acid transport via diffusion (extracellular to periplasm)"	"3hcinnm[e] <==> 3hcinnm[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"HCO3E"	"HCO3 equilibration reaction"	"[c] : co2 + h2o <==> h + hco3"	"Reversible"	"c"	-1000	1000	0	"(b0126 or b0339)"	"Unassigned"
"HCYSMT"	"homocysteine S-methyltransferase"	"[c] : amet + hcys_DASH_L --> ahcys + h + met_DASH_L"	"Irreversible"	"c"	0	1000	0	"b0261"	"Methionine Metabolism"
"HCYSMT2"	"Homocysteine Methyltransferase"	"[c] : hcys_DASH_L + mmet --> h + (2) met_DASH_L"	"Irreversible"	"c"	0	1000	0	"b0261"	"Methionine Metabolism"
"HDCAtexi"	"Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)"	"hdca[e] --> hdca[p]"	"Irreversible"	"e, p"	0	1000	0	"b2344"	"Transport, Outer Membrane"
"HDCEAtexi"	"Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)"	"hdcea[e] --> hdcea[p]"	"Irreversible"	"e, p"	0	1000	0	"b2344"	"Transport, Outer Membrane"
"HEMEOS"	"Heme O synthase"	"[c] : frdp + h2o + pheme --> hemeO + ppi"	"Irreversible"	"c"	0	1000	0	"b0428"	"Cofactor and Prosthetic Group Biosynthesis"
"HEPK1"	"LPS heptose kinase I (LPS core synthesis)"	"[c] : atp + hhlipa --> adp + h + phhlipa"	"Irreversible"	"c"	0	1000	0	"b3630"	"Lipopolysaccharide Biosynthesis / Recycling"
"HEPK2"	"LPS heptose kinase II (LPS core synthesis)"	"[c] : atp + hphhlipa --> adp + h + phphhlipa"	"Irreversible"	"c"	0	1000	0	"b3625"	"Lipopolysaccharide Biosynthesis / Recycling"
"HEPT1"	"heptosyltransferase I (LPS core synthesis)"	"[c] : adphep_DASH_LD + lipa --> adp + h + hlipa"	"Irreversible"	"c"	0	1000	0	"b3621"	"Lipopolysaccharide Biosynthesis / Recycling"
"HEPT2"	"heptosyltransferase II (LPS core synthesis)"	"[c] : adphep_DASH_LD + hlipa --> adp + h + hhlipa"	"Irreversible"	"c"	0	1000	0	"b3620"	"Lipopolysaccharide Biosynthesis / Recycling"
"HEPT3"	"heptosyltransferase III (LPS core synthesis)"	"[c] : adphep_DASH_LD + phhlipa --> adp + h + hphhlipa"	"Irreversible"	"c"	0	1000	0	"b3632"	"Lipopolysaccharide Biosynthesis / Recycling"
"HEPT4"	"heptosyltransferase IV (LPS core synthesis)"	"[c] : adphep_DASH_LD + gggagicolipa --> adp + colipa + h"	"Irreversible"	"c"	0	1000	0	"b3623"	"Lipopolysaccharide Biosynthesis / Recycling"
"HETZK"	"hydroxyethylthiazole kinase"	"[c] : 4mhetz + atp --> 4mpetz + adp + h"	"Irreversible"	"c"	0	1000	0	"b2104"	"Cofactor and Prosthetic Group Biosynthesis"
"HEX1"	"hexokinase (D-glucose:ATP)"	"[c] : atp + glc_DASH_D --> adp + g6p + h"	"Irreversible"	"c"	0	1000	0	"b2388"	"Glycolysis/Gluconeogenesis"
"HEX4"	"hexokinase (D-mannose:ATP)"	"[c] : atp + man --> adp + h + man6p"	"Irreversible"	"c"	0	1000	0	""	"Alternate Carbon Metabolism"
"HEX7"	"hexokinase (D-fructose:ATP)"	"[c] : atp + fru --> adp + f6p + h"	"Irreversible"	"c"	0	1000	0	"b0394"	"Alternate Carbon Metabolism"
"HEXt2rpp"	"hexanoate transport via proton symport, reversible (periplasm)"	"h[p] + hxa[p] <==> h[c] + hxa[c]"	"Reversible"	"c, p"	-1000	1000	0	"b2223"	"Transport, Inner Membrane"
"HG2abcpp"	"Mercury (Hg+2) ABC transporter (periplasm)"	"atp[c] + h2o[c] + hg2[c] --> adp[c] + h[c] + pi[c] + hg2[p]"	"Irreversible"	"c, p"	0	1000	0	"b3469"	"Inorganic Ion Transport and Metabolism"
"HG2t3pp"	"mercury (Hg+2) transport out via proton antiport (periplasm)"	"hg2[c] + h[p] --> h[c] + hg2[p]"	"Irreversible"	"c, p"	0	1000	0	"b3915"	"Inorganic Ion Transport and Metabolism"
"HG2tex"	"mercury (Hg+2) transport via diffusion (extracellular to periplasm)"	"hg2[e] <==> hg2[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"HISTD"	"histidinol dehydrogenase"	"[c] : h2o + histd + (2) nad --> (3) h + his_DASH_L + (2) nadh"	"Irreversible"	"c"	0	1000	0	"b2020"	"Histidine Metabolism"
"HISTP"	"histidinol-phosphatase"	"[c] : h2o + hisp --> histd + pi"	"Irreversible"	"c"	0	1000	0	"b2022"	"Histidine Metabolism"
"HISTRS"	"Histidyl-tRNA synthetase"	"[c] : atp + his_DASH_L + trnahis --> amp + histrna + ppi"	"Irreversible"	"c"	0	1000	0	"b2514"	"tRNA Charging"
"HISabcpp"	"L-histidine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + his_DASH_L[p] --> adp[c] + h[c] + his_DASH_L[c] + pi[c]"	"Irreversible"	"c, p"	0	1000	0	"(b2309 and b2307 and b2306 and b2308)"	"Transport, Inner Membrane"
"HISt2rpp"	"L-histidine reversible transport via proton symport (periplasm)"	"h[p] + his_DASH_L[p] <==> h[c] + his_DASH_L[c]"	"Reversible"	"c, p"	-1000	1000	0	"b0112"	"Transport, Inner Membrane"
"HIStex"	"L-histidine transport via diffusion (extracellular to periplasm)"	"his_DASH_L[e] <==> his_DASH_L[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"HKNDDH"	"2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase"	"[c] : h2o + hkndd --> h + op4en + succ"	"Irreversible"	"c"	0	1000	0	"b0349"	"Alternate Carbon Metabolism"
"HKNTDH"	"2-hydroxy-6-ketononotrienedioate hydrolase"	"[c] : h2o + hkntd --> fum + h + op4en"	"Irreversible"	"c"	0	1000	0	"b0349"	"Alternate Carbon Metabolism"
"HMBS"	"hydroxymethylbilane synthase"	"[c] : h2o + (4) ppbng --> hmbil + (4) nh4"	"Irreversible"	"c"	0	1000	0	"b3805"	"Cofactor and Prosthetic Group Biosynthesis"
"HMPK1"	"hydroxymethylpyrimidine kinase (ATP)"	"[c] : 4ahmmp + atp --> 4ampm + adp + h"	"Irreversible"	"c"	0	1000	0	"(b2103 or b2418)"	"Cofactor and Prosthetic Group Biosynthesis"
"HOMt2pp"	"L-homoserineserine efflux via proton symport"	"hom_DASH_L[c] + h[p] --> h[c] + hom_DASH_L[p]"	"Irreversible"	"c, p"	0	1000	0	"(b0813 or b3824)"	"Transport, Inner Membrane"
"HOMtex"	"L-homoserine transport via diffusion (extracellular to periplasm)"	"hom_DASH_L[e] <==> hom_DASH_L[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"HOPNTAL"	"4-hydroxy-2-oxopentanoate aldolase"	"[c] : 4h2opntn --> acald + pyr"	"Irreversible"	"c"	0	1000	0	"b0352"	"Alternate Carbon Metabolism"
"HPPK2"	"6-hydroxymethyl-dihydropterin pyrophosphokinase"	"[c] : 6hmhpt + atp --> 6hmhptpp + amp + h"	"Irreversible"	"c"	0	1000	0	"b0142"	"Cofactor and Prosthetic Group Biosynthesis"
"HPPPNDO"	"2,3-dihydroxypheylpropionate 1,2-dioxygenase"	"[c] : dhpppn + o2 --> h + hkndd"	"Irreversible"	"c"	0	1000	0	"b0348"	"Alternate Carbon Metabolism"
"HPPPNt2rpp"	"3-(3-hydroxyphenyl)propionate transport via proton symport, reversible (periplasm)"	"3hpppn[p] + h[p] <==> 3hpppn[c] + h[c]"	"Reversible"	"c, p"	-1000	1000	0	"b0353"	"Transport, Inner Membrane"
"HPPPNtex"	"3-(3-hydroxyphenyl)propionate transport via diffusion (extracellular to periplasm)"	"3hpppn[e] <==> 3hpppn[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0929 or b1377 or b2215 or b0241)"	"Transport, Outer Membrane Porin"
"HPYRI"	"hydroxypyruvate isomerase"	"[c] : hpyr <==> 2h3oppan"	"Reversible"	"c"	-1000	1000	0	"b0508"	"Alternate Carbon Metabolism"
"HPYRRx"	"Hydroxypyruvate reductase (NADH)"	"[c] : h + hpyr + nadh --> glyc_DASH_R + nad"	"Irreversible"	"c"	0	1000	0	"(b1033 or b3553)"	"Alternate Carbon Metabolism"
"HPYRRy"	"Hydroxypyruvate reductase (NADPH)"	"[c] : h + hpyr + nadph --> glyc_DASH_R + nadp"	"Irreversible"	"c"	0	1000	0	"(b1033 or b3553)"	"Alternate Carbon Metabolism"
"HSDy"	"homoserine dehydrogenase (NADPH)"	"[c] : hom_DASH_L + nadp <==> aspsa + h + nadph"	"Reversible"	"c"	-1000	1000	0	"(b3940 or b0002)"	"Threonine and Lysine Metabolism"
"HSK"	"homoserine kinase"	"[c] : atp + hom_DASH_L --> adp + h + phom"	"Irreversible"	"c"	0	1000	0	"b0003"	"Threonine and Lysine Metabolism"
"HSST"	"homoserine O-succinyltransferase"	"[c] : hom_DASH_L + succoa --> coa + suchms"	"Irreversible"	"c"	0	1000	0	"b4013"	"Methionine Metabolism"
"HSTPT"	"histidinol-phosphate transaminase"	"[c] : glu_DASH_L + imacp --> akg + hisp"	"Irreversible"	"c"	0	1000	0	"b2021"	"Histidine Metabolism"
"HXAND"	"hypoxanthine dehydrogenase"	"[c] : h2o + hxan + nad --> h + nadh + xan"	"Irreversible"	"c"	0	1000	0	"(b2866 and b2867 and b2868)"	"Nucleotide Salvage Pathway"
"HXAtex"	"Hexanoate transport via diffusion (extracellular to periplasm)"	"hxa[e] <==> hxa[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b2215 or b0241 or b0929 or b1377)"	"Transport, Outer Membrane Porin"
"HXCT"	"Acetyl-CoA:hexanoate-CoA transferase"	"[c] : accoa + hxa --> ac + hxcoa"	"Irreversible"	"c"	0	1000	0	"(b2221 and b2222)"	"Alternate Carbon Metabolism"
"HXPRT"	"hypoxanthine phosphoribosyltransferase (Hypoxanthine)"	"[c] : hxan + prpp --> imp + ppi"	"Irreversible"	"c"	0	1000	0	"(b0238 or b0125)"	"Nucleotide Salvage Pathway"
"HYD1pp"	"hydrogenase (ubiquinone-8: 2 protons) (periplasm)"	"(2) h[c] + h2[c] + q8[c] --> q8h2[c] + (2) h[p]"	"Irreversible"	"c, p"	0	1000	0	"((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997) or (b2719 and b2720 and b2721 and b2722 and b2723 and b2724))"	"Oxidative Phosphorylation"
"HYD2pp"	"Hydrogenase (menaquinone8: 2 protons) (periplasm)"	"(2) h[c] + h2[c] + mqn8[c] --> mql8[c] + (2) h[p]"	"Irreversible"	"c, p"	0	1000	0	"((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))"	"Oxidative Phosphorylation"
"HYD3pp"	"Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm)"	"2dmmq8[c] + (2) h[c] + h2[c] --> 2dmmql8[c] + (2) h[p]"	"Irreversible"	"c, p"	0	1000	0	"((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))"	"Oxidative Phosphorylation"
"HYPOE"	"hypothetical enyme"	"[c] : h2o + pyam5p --> pi + pydam"	"Irreversible"	"c"	0	1000	0	""	"Cofactor and Prosthetic Group Biosynthesis"
"HYXNtex"	"Hypoxanthine transport via diffusion (extracellular to periplasm)"	"hxan[e] <==> hxan[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"HYXNtpp"	"Hypoxanthine transport (periplasm)"	"hxan[p] <==> hxan[c]"	"Reversible"	"c, p"	-1000	1000	0	""	"Transport, Inner Membrane"
"Htex"	"proton transport via diffusion (extracellular to periplasm)"	"h[e] <==> h[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0929 or b1377 or b2215 or b0241)"	"Transport, Outer Membrane Porin"
"I2FE2SR"	"ISC [2Fe-2S] regeneration"	"[c] : 2fe1s + iscssh + iscu --> (4) h + iscs + iscu_DASH_2fe2s"	"Irreversible"	"c"	0	1000	0	"(b2530 and b2529)"	"Cofactor and Prosthetic Group Biosynthesis"
